year,month,state,medium,partisanship_scenario,diet_threshold,left_pct,right_pct
2017,11,PA,tv,lenient,75,0.000,0.000
2017,11,PA,tv,stringent,50,0.000,0.000
2017,11,PA,tv,stringent,75,0.000,0.000
2017,11,PA,web,lenient,50,0.020,0.013
2017,11,PA,web,lenient,75,0.011,0.008
2017,11,PA,web,stringent,50,0.007,0.004
2017,11,PA,web,stringent,75,0.003,0.003
2017,11,RI,tv,lenient,50,0.000,0.000
2017,11,RI,tv,lenient,75,0.000,0.000
2017,11,RI,tv,stringent,50,0.000,0.000
2017,11,RI,tv,stringent,75,0.000,0.000
2017,11,RI,web,lenient,50,0.037,0.000
2017,11,RI,web,lenient,75,0.016,0.000
2017,11,RI,web,stringent,50,0.024,0.000
2017,11,RI,web,stringent,75,0.002,0.000
2017,11,SC,tv,lenient,50,0.000,0.000
2017,11,SC,tv,lenient,75,0.000,0.000
2017,11,SC,tv,stringent,50,0.000,0.000
2017,11,SC,tv,stringent,75,0.000,0.000
2017,11,SC,web,lenient,50,0.020,0.012
2017,11,SC,web,lenient,75,0.017,0.009
2017,11,SC,web,stringent,50,0.009,0.005
2017,11,SC,web,stringent,75,0.009,0.002
2017,11,SD,tv,lenient,50,0.000,0.000
2017,11,SD,tv,lenient,75,0.000,0.000
2017,11,SD,tv,stringent,50,0.000,0.000
2017,11,SD,tv,stringent,75,0.000,0.000
2017,11,SD,web,lenient,50,0.031,0.094
2017,11,SD,web,lenient,75,0.020,0.070
2017,11,SD,web,stringent,50,0.020,0.045
2017,11,SD,web,stringent,75,0.020,0.023
2017,11,TN,tv,lenient,50,0.000,0.000
2017,11,TN,tv,lenient,75,0.000,0.000
2017,11,TN,tv,stringent,50,0.000,0.000
2017,11,TN,tv,stringent,75,0.000,0.000
2017,11,TN,web,lenient,50,0.013,0.026
2017,11,TN,web,lenient,75,0.009,0.021
2017,11,TN,web,stringent,50,0.006,0.007
2017,11,TN,web,stringent,75,0.004,0.007
2017,11,TX,tv,lenient,50,0.000,0.000
2017,11,TX,tv,lenient,75,0.000,0.000
2017,11,TX,tv,stringent,50,0.000,0.000
2017,11,TX,tv,stringent,75,0.000,0.000
2017,11,TX,web,lenient,50,0.017,0.022
2017,11,TX,web,lenient,75,0.013,0.018
2017,11,TX,web,stringent,50,0.006,0.007
2017,11,TX,web,stringent,75,0.005,0.005
2017,11,UT,tv,lenient,50,0.000,0.000
2017,11,UT,tv,lenient,75,0.000,0.000
2017,11,UT,tv,stringent,50,0.000,0.000
2017,11,UT,tv,stringent,75,0.000,0.000
2017,11,UT,web,lenient,50,0.003,0.117
2017,11,UT,web,lenient,75,0.002,0.057
2017,11,UT,web,stringent,50,0.000,0.003
2017,11,UT,web,stringent,75,0.000,0.000
2017,11,VA,tv,lenient,50,0.000,0.000
2017,11,VA,tv,lenient,75,0.000,0.000
2017,11,VA,tv,stringent,50,0.000,0.000
2017,11,VA,tv,stringent,75,0.000,0.000
2017,11,VA,web,lenient,50,0.039,0.026
2017,11,VA,web,lenient,75,0.018,0.012
2017,11,VA,web,stringent,50,0.011,0.004
2017,11,VA,web,stringent,75,0.008,0.001
2017,11,VT,tv,lenient,50,0.000,0.000
2017,11,VT,tv,lenient,75,0.000,0.000
2017,11,VT,tv,stringent,50,0.000,0.000
2017,11,VT,tv,stringent,75,0.000,0.000
2017,11,VT,web,lenient,50,0.006,0.033
2017,11,VT,web,lenient,75,0.006,0.033
2017,11,VT,web,stringent,50,0.000,0.033
2017,11,VT,web,stringent,75,0.000,0.033
2017,11,WA,tv,lenient,50,0.000,0.000
2017,11,WA,tv,lenient,75,0.000,0.000
2017,11,WA,tv,stringent,50,0.000,0.000
2017,11,WA,tv,stringent,75,0.000,0.000
2017,11,WA,web,lenient,50,0.024,0.012
2017,11,WA,web,lenient,75,0.013,0.008
2017,11,WA,web,stringent,50,0.015,0.003
2017,11,WA,web,stringent,75,0.006,0.002
2017,11,WI,tv,lenient,50,0.000,0.000
2017,11,WI,tv,lenient,75,0.000,0.000
2017,11,WI,tv,stringent,50,0.000,0.000
2017,11,WI,tv,stringent,75,0.000,0.000
2017,11,WI,web,lenient,50,0.032,0.018
2017,11,WI,web,lenient,75,0.025,0.010
2017,11,WI,web,stringent,50,0.008,0.003
2017,11,WI,web,stringent,75,0.006,0.001
2017,11,WV,tv,lenient,50,0.000,0.000
2017,11,WV,tv,lenient,75,0.000,0.000
2017,11,WV,tv,stringent,50,0.000,0.000
2017,11,WV,tv,stringent,75,0.000,0.000
2017,11,WV,web,lenient,50,0.014,0.016
2017,11,WV,web,lenient,75,0.013,0.015
2017,11,WV,web,stringent,50,0.006,0.001
2017,11,WV,web,stringent,75,0.006,0.001
2017,11,WY,tv,lenient,50,0.000,0.000
2017,11,WY,tv,lenient,75,0.000,0.000
2017,11,WY,tv,stringent,50,0.000,0.000
2017,11,WY,tv,stringent,75,0.000,0.000
2017,11,WY,web,lenient,50,0.011,0.036
2017,11,WY,web,lenient,75,0.007,0.014
2017,11,WY,web,stringent,50,0.004,0.009
2017,11,WY,web,stringent,75,0.004,0.002
2017,12,AK,tv,lenient,50,0.000,0.000
2017,12,AK,tv,lenient,75,0.000,0.000
2017,12,AK,tv,stringent,50,0.000,0.000
2017,12,AK,tv,stringent,75,0.000,0.000
2017,12,AK,web,lenient,50,0.031,0.058
2017,12,AK,web,lenient,75,0.011,0.057
2017,12,AK,web,stringent,50,0.000,0.000
2017,12,AK,web,stringent,75,0.000,0.000
2017,12,AL,tv,lenient,50,0.000,0.000
2017,12,AL,tv,lenient,75,0.000,0.000
2017,12,AL,tv,stringent,50,0.000,0.000
2017,12,AL,tv,stringent,75,0.000,0.000
2017,12,AL,web,lenient,50,0.007,0.024
2017,12,AL,web,lenient,75,0.004,0.019
2017,12,AL,web,stringent,50,0.004,0.005
2017,12,AL,web,stringent,75,0.003,0.002
2017,12,AR,tv,lenient,50,0.000,0.000
2017,12,AR,tv,lenient,75,0.000,0.000
2017,12,AR,tv,stringent,50,0.000,0.000
2017,12,AR,tv,stringent,75,0.000,0.000
2017,12,AR,web,lenient,50,0.017,0.065
2017,12,AR,web,lenient,75,0.007,0.018
2017,12,AR,web,stringent,50,0.007,0.015
2017,12,AR,web,stringent,75,0.001,0.006
2017,12,AZ,tv,lenient,50,0.000,0.000
2017,12,AZ,tv,lenient,75,0.000,0.000
2017,12,AZ,tv,stringent,50,0.000,0.000
2017,12,AZ,tv,stringent,75,0.000,0.000
2017,12,AZ,web,lenient,50,0.036,0.028
2017,12,AZ,web,lenient,75,0.009,0.014
2017,12,AZ,web,stringent,50,0.006,0.013
2017,12,AZ,web,stringent,75,0.004,0.008
2017,12,CA,tv,lenient,50,0.000,0.000
2017,12,CA,tv,lenient,75,0.000,0.000
2017,12,CA,tv,stringent,50,0.000,0.000
2017,12,CA,tv,stringent,75,0.000,0.000
2017,12,CA,web,lenient,50,0.026,0.012
2017,12,CA,web,lenient,75,0.013,0.008
2017,12,CA,web,stringent,50,0.009,0.004
2017,12,CA,web,stringent,75,0.005,0.002
2017,12,CO,tv,lenient,50,0.000,0.000
2017,12,CO,tv,lenient,75,0.000,0.000
2017,12,CO,tv,stringent,50,0.000,0.000
2017,12,CO,tv,stringent,75,0.000,0.000
2017,12,CO,web,lenient,50,0.035,0.019
2017,12,CO,web,lenient,75,0.029,0.017
2017,12,CO,web,stringent,50,0.005,0.009
2017,12,CO,web,stringent,75,0.002,0.006
2017,12,CT,tv,lenient,50,0.000,0.000
2017,12,CT,tv,lenient,75,0.000,0.000
2017,12,CT,tv,stringent,50,0.000,0.000
2017,12,CT,tv,stringent,75,0.000,0.000
2017,12,CT,web,lenient,50,0.031,0.063
2017,12,CT,web,lenient,75,0.019,0.057
2017,12,CT,web,stringent,50,0.012,0.042
2017,12,CT,web,stringent,75,0.008,0.003
2017,12,DC,tv,lenient,50,0.000,0.000
2017,12,DC,tv,lenient,75,0.000,0.000
2017,12,DC,tv,stringent,50,0.000,0.000
2017,12,DC,tv,stringent,75,0.000,0.000
2017,12,DC,web,lenient,50,0.061,0.017
2017,12,DC,web,lenient,75,0.024,0.014
2017,12,DC,web,stringent,50,0.034,0.000
2017,12,DC,web,stringent,75,0.006,0.000
2017,12,DE,tv,lenient,50,0.000,0.000
2017,12,DE,tv,lenient,75,0.000,0.000
2017,12,DE,tv,stringent,50,0.000,0.000
2017,12,DE,tv,stringent,75,0.000,0.000
2017,12,DE,web,lenient,50,0.023,0.083
2017,12,DE,web,lenient,75,0.012,0.024
2017,12,DE,web,stringent,50,0.007,0.004
2017,12,DE,web,stringent,75,0.005,0.004
2017,12,FL,tv,lenient,50,0.000,0.000
2017,12,FL,tv,lenient,75,0.000,0.000
2017,12,FL,tv,stringent,50,0.000,0.000
2017,12,FL,tv,stringent,75,0.000,0.000
2017,12,FL,web,lenient,50,0.015,0.022
2017,12,FL,web,lenient,75,0.011,0.012
2017,12,FL,web,stringent,50,0.005,0.008
2017,12,FL,web,stringent,75,0.003,0.006
2017,12,GA,tv,lenient,50,0.000,0.000
2017,12,GA,tv,lenient,75,0.000,0.000
2017,12,GA,tv,stringent,50,0.000,0.000
2017,12,GA,tv,stringent,75,0.000,0.000
2017,12,GA,web,lenient,50,0.021,0.018
2017,12,GA,web,lenient,75,0.015,0.009
2017,12,GA,web,stringent,50,0.008,0.003
2017,12,GA,web,stringent,75,0.006,0.003
2017,12,HI,tv,lenient,50,0.000,0.000
2017,12,HI,tv,lenient,75,0.000,0.000
2017,12,HI,tv,stringent,50,0.000,0.000
2017,12,HI,tv,stringent,75,0.000,0.000
2017,12,HI,web,lenient,50,0.019,0.007
2017,12,HI,web,lenient,75,0.002,0.003
2017,12,HI,web,stringent,50,0.015,0.002
2017,12,HI,web,stringent,75,0.000,0.000
2017,12,IA,tv,lenient,50,0.000,0.000
2017,12,IA,tv,lenient,75,0.000,0.000
2017,12,IA,tv,stringent,50,0.000,0.000
2017,12,IA,tv,stringent,75,0.000,0.000
2017,12,IA,web,lenient,50,0.013,0.028
2017,12,IA,web,lenient,75,0.012,0.023
2017,12,IA,web,stringent,50,0.009,0.009
2017,12,IA,web,stringent,75,0.009,0.005
2017,12,ID,tv,lenient,50,0.000,0.000
2017,12,ID,tv,lenient,75,0.000,0.000
2017,12,ID,tv,stringent,50,0.000,0.000
2017,12,ID,tv,stringent,75,0.000,0.000
2017,12,ID,web,lenient,50,0.027,0.052
2017,12,ID,web,lenient,75,0.004,0.023
2017,12,ID,web,stringent,50,0.016,0.007
2017,12,ID,web,stringent,75,0.000,0.001
2017,12,IL,tv,lenient,50,0.000,0.000
2017,12,IL,tv,lenient,75,0.000,0.000
2017,12,IL,tv,stringent,50,0.000,0.000
2017,12,IL,tv,stringent,75,0.000,0.000
2017,12,IL,web,lenient,50,0.021,0.014
2017,12,IL,web,lenient,75,0.013,0.006
2017,12,IL,web,stringent,50,0.008,0.004
2017,12,IL,web,stringent,75,0.005,0.002
2017,12,IN,tv,lenient,50,0.000,0.000
2017,12,IN,tv,lenient,75,0.000,0.000
2017,12,IN,tv,stringent,50,0.000,0.000
2017,12,IN,tv,stringent,75,0.000,0.000
2017,12,IN,web,lenient,50,0.018,0.017
2017,12,IN,web,lenient,75,0.012,0.016
2017,12,IN,web,stringent,50,0.009,0.004
2017,12,IN,web,stringent,75,0.006,0.003
2017,12,KS,tv,lenient,50,0.000,0.000
2017,12,KS,tv,lenient,75,0.000,0.000
2017,12,KS,tv,stringent,50,0.000,0.000
2017,12,KS,tv,stringent,75,0.000,0.000
2017,12,KS,web,lenient,50,0.010,0.036
2017,12,KS,web,lenient,75,0.003,0.028
2017,12,KS,web,stringent,50,0.002,0.006
2017,12,KS,web,stringent,75,0.000,0.006
2017,12,KY,tv,lenient,50,0.000,0.000
2017,12,KY,tv,lenient,75,0.000,0.000
2017,12,KY,tv,stringent,50,0.000,0.000
2017,12,KY,tv,stringent,75,0.000,0.000
2017,12,KY,web,lenient,50,0.023,0.014
2017,12,KY,web,lenient,75,0.017,0.006
2017,12,KY,web,stringent,50,0.004,0.004
2017,12,KY,web,stringent,75,0.002,0.000
2017,12,LA,tv,lenient,50,0.000,0.000
2017,12,LA,tv,lenient,75,0.000,0.000
2017,12,LA,tv,stringent,50,0.000,0.000
2017,12,LA,tv,stringent,75,0.000,0.000
2017,12,LA,web,lenient,50,0.017,0.047
2017,12,LA,web,lenient,75,0.010,0.045
2017,12,LA,web,stringent,50,0.005,0.009
2017,12,LA,web,stringent,75,0.004,0.009
2017,12,MA,tv,lenient,50,0.000,0.000
2017,12,MA,tv,lenient,75,0.000,0.000
2017,12,MA,tv,stringent,50,0.000,0.000
2017,12,MA,tv,stringent,75,0.000,0.000
2017,12,MA,web,lenient,50,0.033,0.015
2017,12,MA,web,lenient,75,0.026,0.014
2017,12,MA,web,stringent,50,0.008,0.009
2017,12,MA,web,stringent,75,0.004,0.008
2017,12,MD,tv,lenient,50,0.000,0.000
2017,12,MD,tv,lenient,75,0.000,0.000
2017,12,MD,tv,stringent,50,0.000,0.000
2017,12,MD,tv,stringent,75,0.000,0.000
2017,12,MD,web,lenient,50,0.020,0.024
2017,12,MD,web,lenient,75,0.015,0.016
2017,12,MD,web,stringent,50,0.006,0.015
2017,12,MD,web,stringent,75,0.005,0.003
2017,12,ME,tv,lenient,50,0.000,0.000
2017,12,ME,tv,lenient,75,0.000,0.000
2017,12,ME,tv,stringent,50,0.000,0.000
2017,12,ME,tv,stringent,75,0.000,0.000
2017,12,ME,web,lenient,50,0.028,0.012
2017,12,ME,web,lenient,75,0.023,0.004
2017,12,ME,web,stringent,50,0.005,0.001
2017,12,ME,web,stringent,75,0.000,0.001
2017,12,MI,tv,lenient,50,0.000,0.000
2017,12,MI,tv,lenient,75,0.000,0.000
2017,12,MI,tv,stringent,50,0.000,0.000
2017,12,MI,tv,stringent,75,0.000,0.000
2017,12,MI,web,lenient,50,0.016,0.028
2017,12,MI,web,lenient,75,0.010,0.012
2017,12,MI,web,stringent,50,0.008,0.006
2017,12,MI,web,stringent,75,0.006,0.005
2017,12,MN,tv,lenient,50,0.000,0.000
2017,12,MN,tv,lenient,75,0.000,0.000
2017,12,MN,tv,stringent,50,0.000,0.000
2017,12,MN,tv,stringent,75,0.000,0.000
2017,12,MN,web,lenient,50,0.024,0.021
2017,12,MN,web,lenient,75,0.015,0.010
2017,12,MN,web,stringent,50,0.012,0.004
2017,12,MN,web,stringent,75,0.005,0.000
2017,12,MO,tv,lenient,50,0.000,0.000
2017,12,MO,tv,lenient,75,0.000,0.000
2017,12,MO,tv,stringent,50,0.000,0.000
2017,12,MO,tv,stringent,75,0.000,0.000
2017,12,MO,web,lenient,50,0.030,0.013
2017,12,MO,web,lenient,75,0.017,0.007
2017,12,MO,web,stringent,50,0.009,0.004
2017,12,MO,web,stringent,75,0.006,0.002
2017,12,MS,tv,lenient,50,0.000,0.000
2017,12,MS,tv,lenient,75,0.000,0.000
2017,12,MS,tv,stringent,50,0.000,0.000
2017,12,MS,tv,stringent,75,0.000,0.000
2017,12,MS,web,lenient,50,0.005,0.014
2017,12,MS,web,lenient,75,0.004,0.009
2017,12,MS,web,stringent,50,0.002,0.004
2017,12,MS,web,stringent,75,0.000,0.002
2017,12,MT,tv,lenient,50,0.000,0.000
2017,12,MT,tv,lenient,75,0.000,0.000
2017,12,MT,tv,stringent,50,0.000,0.000
2017,12,MT,tv,stringent,75,0.000,0.000
2017,12,MT,web,lenient,50,0.015,0.015
2017,12,MT,web,lenient,75,0.015,0.013
2017,12,MT,web,stringent,50,0.012,0.013
2017,12,MT,web,stringent,75,0.010,0.013
2017,12,NC,tv,lenient,50,0.000,0.000
2017,12,NC,tv,lenient,75,0.000,0.000
2017,12,NC,tv,stringent,50,0.000,0.000
2017,12,NC,tv,stringent,75,0.000,0.000
2017,12,NC,web,lenient,50,0.022,0.019
2017,12,NC,web,lenient,75,0.014,0.015
2017,12,NC,web,stringent,50,0.011,0.008
2017,12,NC,web,stringent,75,0.008,0.006
2017,12,ND,tv,lenient,50,0.000,0.000
2017,12,ND,tv,lenient,75,0.000,0.000
2017,12,ND,tv,stringent,50,0.000,0.000
2017,12,ND,tv,stringent,75,0.000,0.000
2017,12,ND,web,lenient,50,0.006,0.047
2017,12,ND,web,lenient,75,0.002,0.023
2017,12,ND,web,stringent,50,0.006,0.000
2017,12,ND,web,stringent,75,0.002,0.000
2017,12,NE,tv,lenient,50,0.000,0.000
2017,12,NE,tv,lenient,75,0.000,0.000
2017,12,NE,tv,stringent,50,0.000,0.000
2017,12,NE,tv,stringent,75,0.000,0.000
2017,12,NE,web,lenient,50,0.074,0.038
2017,12,NE,web,lenient,75,0.011,0.037
2017,12,NE,web,stringent,50,0.005,0.000
2017,12,NE,web,stringent,75,0.005,0.000
2017,12,NH,tv,lenient,50,0.000,0.000
2017,12,NH,tv,lenient,75,0.000,0.000
2017,12,NH,tv,stringent,50,0.000,0.000
2017,12,NH,tv,stringent,75,0.000,0.000
2017,12,NH,web,lenient,50,0.033,0.014
2017,12,NH,web,lenient,75,0.024,0.002
2017,12,NH,web,stringent,50,0.008,0.001
2017,12,NH,web,stringent,75,0.008,0.000
2017,12,NJ,tv,lenient,50,0.000,0.000
2017,12,NJ,tv,lenient,75,0.000,0.000
2017,12,NJ,tv,stringent,50,0.000,0.000
2017,12,NJ,tv,stringent,75,0.000,0.000
2017,12,NJ,web,lenient,50,0.016,0.010
2017,12,NJ,web,lenient,75,0.011,0.006
2017,12,NJ,web,stringent,50,0.005,0.004
2017,12,NJ,web,stringent,75,0.004,0.002
2017,12,NM,tv,lenient,50,0.000,0.000
2017,12,NM,tv,lenient,75,0.000,0.000
2017,12,NM,tv,stringent,50,0.000,0.000
2017,12,NM,tv,stringent,75,0.000,0.000
2017,12,NM,web,lenient,50,0.012,0.016
2017,12,NM,web,lenient,75,0.006,0.015
2017,12,NM,web,stringent,50,0.004,0.002
2017,12,NM,web,stringent,75,0.004,0.001
2017,12,NV,tv,lenient,50,0.000,0.000
2017,12,NV,tv,lenient,75,0.000,0.000
2017,12,NV,tv,stringent,50,0.000,0.000
2017,12,NV,tv,stringent,75,0.000,0.000
2017,12,NV,web,lenient,50,0.017,0.009
2017,12,NV,web,lenient,75,0.012,0.004
2017,12,NV,web,stringent,50,0.004,0.002
2017,12,NV,web,stringent,75,0.004,0.001
2017,12,NY,tv,lenient,50,0.000,0.000
2017,12,NY,tv,lenient,75,0.000,0.000
2017,12,NY,tv,stringent,50,0.000,0.000
2017,12,NY,tv,stringent,75,0.000,0.000
2017,12,NY,web,lenient,50,0.032,0.013
2017,12,NY,web,lenient,75,0.018,0.008
2017,12,NY,web,stringent,50,0.015,0.003
2017,12,NY,web,stringent,75,0.005,0.002
2017,12,OH,tv,lenient,50,0.000,0.000
2017,12,OH,tv,lenient,75,0.000,0.000
2017,12,OH,tv,stringent,50,0.000,0.000
2017,12,OH,tv,stringent,75,0.000,0.000
2017,12,OH,web,lenient,50,0.019,0.012
2017,12,OH,web,lenient,75,0.014,0.008
2017,12,OH,web,stringent,50,0.006,0.004
2017,12,OH,web,stringent,75,0.005,0.003
2017,12,OK,tv,lenient,50,0.000,0.000
2017,12,OK,tv,lenient,75,0.000,0.000
2017,12,OK,tv,stringent,50,0.000,0.000
2017,12,OK,tv,stringent,75,0.000,0.000
2017,12,OK,web,lenient,50,0.016,0.013
2017,12,OK,web,lenient,75,0.006,0.010
2017,12,OK,web,stringent,50,0.005,0.004
2017,12,OK,web,stringent,75,0.004,0.001
2017,12,OR,tv,lenient,50,0.000,0.000
2017,12,OR,tv,lenient,75,0.000,0.000
2017,12,OR,tv,stringent,50,0.000,0.000
2017,12,OR,tv,stringent,75,0.000,0.000
2017,12,OR,web,lenient,50,0.028,0.014
2017,12,OR,web,lenient,75,0.019,0.012
2017,12,OR,web,stringent,50,0.008,0.003
2017,12,OR,web,stringent,75,0.002,0.001
2017,12,PA,tv,lenient,50,0.000,0.000
2017,12,PA,tv,lenient,75,0.000,0.000
2017,12,PA,tv,stringent,50,0.000,0.000
2017,12,PA,tv,stringent,75,0.000,0.000
2017,12,PA,web,lenient,50,0.029,0.012
2017,12,PA,web,lenient,75,0.014,0.008
2017,12,PA,web,stringent,50,0.005,0.005
2017,12,PA,web,stringent,75,0.004,0.003
2017,12,RI,tv,lenient,50,0.000,0.000
2017,12,RI,tv,lenient,75,0.000,0.000
2017,12,RI,tv,stringent,50,0.000,0.000
2017,12,RI,tv,stringent,75,0.000,0.000
2017,12,RI,web,lenient,50,0.019,0.020
2017,12,RI,web,lenient,75,0.000,0.018
2017,12,RI,web,stringent,50,0.018,0.014
2017,12,RI,web,stringent,75,0.000,0.000
2017,12,SC,tv,lenient,50,0.000,0.000
2017,12,SC,tv,lenient,75,0.000,0.000
2017,12,SC,tv,stringent,50,0.000,0.000
2017,12,SC,tv,stringent,75,0.000,0.000
2017,12,SC,web,lenient,50,0.014,0.019
2017,12,SC,web,lenient,75,0.010,0.011
2017,12,SC,web,stringent,50,0.003,0.007
2017,12,SC,web,stringent,75,0.001,0.002
2017,12,SD,tv,lenient,50,0.000,0.000
2017,12,SD,tv,lenient,75,0.000,0.000
2017,12,SD,tv,stringent,50,0.000,0.000
2017,12,SD,tv,stringent,75,0.000,0.000
2017,12,SD,web,lenient,50,0.076,0.060
2017,12,SD,web,lenient,75,0.073,0.060
2017,12,SD,web,stringent,50,0.027,0.049
2017,12,SD,web,stringent,75,0.027,0.021
2017,12,TN,tv,lenient,50,0.000,0.000
2017,12,TN,tv,lenient,75,0.000,0.000
2017,12,TN,tv,stringent,50,0.000,0.000
2017,12,TN,tv,stringent,75,0.000,0.000
2017,12,TN,web,lenient,50,0.019,0.023
2017,12,TN,web,lenient,75,0.012,0.019
2017,12,TN,web,stringent,50,0.007,0.001
2017,12,TN,web,stringent,75,0.004,0.000
2017,12,TX,tv,lenient,50,0.000,0.000
2017,12,TX,tv,lenient,75,0.000,0.000
2017,12,TX,tv,stringent,50,0.000,0.000
2017,12,TX,tv,stringent,75,0.000,0.000
2017,12,TX,web,lenient,50,0.021,0.028
2017,12,TX,web,lenient,75,0.016,0.021
2017,12,TX,web,stringent,50,0.006,0.010
2017,12,TX,web,stringent,75,0.004,0.005
2017,12,UT,tv,lenient,50,0.000,0.000
2017,12,UT,tv,lenient,75,0.000,0.000
2017,12,UT,tv,stringent,50,0.000,0.000
2017,12,UT,tv,stringent,75,0.000,0.000
2017,12,UT,web,lenient,50,0.018,0.089
2017,12,UT,web,lenient,75,0.011,0.069
2017,12,UT,web,stringent,50,0.001,0.008
2017,12,UT,web,stringent,75,0.001,0.001
2017,12,VA,tv,lenient,50,0.000,0.000
2017,12,VA,tv,lenient,75,0.000,0.000
2017,12,VA,tv,stringent,50,0.000,0.000
2017,12,VA,tv,stringent,75,0.000,0.000
2017,12,VA,web,lenient,50,0.023,0.035
2017,12,VA,web,lenient,75,0.014,0.024
2017,12,VA,web,stringent,50,0.010,0.004
2017,12,VA,web,stringent,75,0.006,0.001
2017,12,VT,tv,lenient,50,0.000,0.000
2017,12,VT,tv,lenient,75,0.000,0.000
2017,12,VT,tv,stringent,50,0.000,0.000
2017,12,VT,tv,stringent,75,0.000,0.000
2017,12,VT,web,lenient,50,0.022,0.021
2017,12,VT,web,lenient,75,0.015,0.019
2017,12,VT,web,stringent,50,0.011,0.012
2017,12,VT,web,stringent,75,0.011,0.012
2017,12,WA,tv,lenient,50,0.000,0.000
2017,12,WA,tv,lenient,75,0.000,0.000
2017,12,WA,tv,stringent,50,0.000,0.000
2017,12,WA,tv,stringent,75,0.000,0.000
2017,12,WA,web,lenient,50,0.022,0.032
2017,12,WA,web,lenient,75,0.016,0.011
2017,12,WA,web,stringent,50,0.007,0.017
2017,12,WA,web,stringent,75,0.005,0.002
2017,12,WI,tv,lenient,50,0.000,0.000
2017,12,WI,tv,lenient,75,0.000,0.000
2017,12,WI,tv,stringent,50,0.000,0.000
2017,12,WI,tv,stringent,75,0.000,0.000
2017,12,WI,web,lenient,50,0.030,0.029
2017,12,WI,web,lenient,75,0.023,0.017
2017,12,WI,web,stringent,50,0.010,0.008
2017,12,WI,web,stringent,75,0.006,0.003
2017,12,WV,tv,lenient,50,0.000,0.000
2017,12,WV,tv,lenient,75,0.000,0.000
2017,12,WV,tv,stringent,50,0.000,0.000
2017,12,WV,tv,stringent,75,0.000,0.000
2017,12,WV,web,lenient,50,0.011,0.013
2017,12,WV,web,lenient,75,0.007,0.012
2017,12,WV,web,stringent,50,0.003,0.001
2017,12,WV,web,stringent,75,0.002,0.001
2017,12,WY,tv,lenient,50,0.000,0.000
2017,12,WY,tv,lenient,75,0.000,0.000
2017,12,WY,tv,stringent,50,0.000,0.000
2017,12,WY,tv,stringent,75,0.000,0.000
2017,12,WY,web,lenient,50,0.011,0.015
2017,12,WY,web,lenient,75,0.011,0.002
2017,12,WY,web,stringent,50,0.011,0.015
2017,12,WY,web,stringent,75,0.011,0.002
2018,1,AK,tv,lenient,50,0.000,0.000
2018,1,AK,tv,lenient,75,0.000,0.000
2018,1,AK,tv,stringent,50,0.000,0.000
2018,1,AK,tv,stringent,75,0.000,0.000
2018,1,AK,web,lenient,50,0.004,0.060
2018,1,AK,web,lenient,75,0.000,0.005
2018,1,AK,web,stringent,50,0.002,0.003
2018,1,AK,web,stringent,75,0.000,0.003
2018,1,AL,tv,lenient,50,0.000,0.000
2018,1,AL,tv,lenient,75,0.000,0.000
2018,1,AL,tv,stringent,50,0.000,0.000
2018,1,AL,tv,stringent,75,0.000,0.000
2018,1,AL,web,lenient,50,0.008,0.029
2018,1,AL,web,lenient,75,0.006,0.021
2018,1,AL,web,stringent,50,0.004,0.004
2018,1,AL,web,stringent,75,0.003,0.001
2018,1,AR,tv,lenient,50,0.000,0.000
2018,1,AR,tv,lenient,75,0.000,0.000
2018,1,AR,tv,stringent,50,0.000,0.000
2018,1,AR,tv,stringent,75,0.000,0.000
2018,1,AR,web,lenient,50,0.021,0.023
2018,1,AR,web,lenient,75,0.018,0.017
2018,1,AR,web,stringent,50,0.003,0.003
2018,1,AR,web,stringent,75,0.001,0.003
2018,1,AZ,tv,lenient,50,0.000,0.000
2018,1,AZ,tv,lenient,75,0.000,0.000
2018,1,AZ,tv,stringent,50,0.000,0.000
2018,1,AZ,tv,stringent,75,0.000,0.000
2018,1,AZ,web,lenient,50,0.043,0.035
2018,1,AZ,web,lenient,75,0.034,0.030
2018,1,AZ,web,stringent,50,0.027,0.013
2018,1,AZ,web,stringent,75,0.022,0.011
2018,1,CA,tv,lenient,50,0.000,0.000
2018,1,CA,tv,lenient,75,0.000,0.000
2018,1,CA,tv,stringent,50,0.000,0.000
2018,1,CA,tv,stringent,75,0.000,0.000
2018,1,CA,web,lenient,50,0.031,0.015
2018,1,CA,web,lenient,75,0.012,0.011
2018,1,CA,web,stringent,50,0.018,0.004
2018,1,CA,web,stringent,75,0.005,0.003
2018,1,CO,tv,lenient,50,0.000,0.000
2018,1,CO,tv,lenient,75,0.000,0.000
2018,1,CO,tv,stringent,50,0.000,0.000
2018,1,CO,tv,stringent,75,0.000,0.000
2018,1,CO,web,lenient,50,0.017,0.019
2018,1,CO,web,lenient,75,0.008,0.016
2018,1,CO,web,stringent,50,0.008,0.009
2018,1,CO,web,stringent,75,0.003,0.008
2018,1,CT,tv,lenient,50,0.000,0.000
2018,1,CT,tv,lenient,75,0.000,0.000
2018,1,CT,tv,stringent,50,0.000,0.000
2018,1,CT,tv,stringent,75,0.000,0.000
2018,1,CT,web,lenient,50,0.024,0.045
2018,1,CT,web,lenient,75,0.010,0.004
2018,1,CT,web,stringent,50,0.009,0.036
2018,1,CT,web,stringent,75,0.005,0.000
2018,1,DC,tv,lenient,50,0.000,0.000
2018,1,DC,tv,lenient,75,0.000,0.000
