start year,start month,end year,end month,from,CNN,FOX,Hard Broadcast News,MSNBC,Newsmax,No or Minimal News,Other Cable,Soft Broadcast News,Spanish News
2016,4,2018,1,FOX,,,,,-0.000,1729332.479,22600.708,,33006.238
2016,4,2018,1,Hard Broadcast News,1563315.001,1258861.559,,1221453.187,-0.000,4535509.513,631178.937,2675797.466,
2016,4,2018,1,MSNBC,,2856.773,,,-0.000,652860.816,111653.398,,
2016,4,2018,1,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,1,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,1,Other Cable,,,,,,2826174.105,,,3650.851
2016,4,2018,1,Soft Broadcast News,,526707.850,,383956.081,-0.000,5841917.612,1203843.444,,
2016,4,2018,1,Spanish News,,,145372.982,109592.259,,2107502.114,,324997.371,
2016,4,2018,2,CNN,,918686.068,,934356.693,-0.000,1958983.637,267979.282,527096.451,
2016,4,2018,2,FOX,,,,54096.842,-0.000,2136074.152,72409.435,,24672.430
2016,4,2018,2,Hard Broadcast News,1653024.964,1097442.441,,1455868.069,-0.000,6347282.421,600776.014,523599.183,
2016,4,2018,2,MSNBC,,,,,-0.000,840316.811,106771.578,,
2016,4,2018,2,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,2,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,2,Other Cable,,,,,,3216871.949,,,
2016,4,2018,2,Soft Broadcast News,,314450.504,,659545.525,-0.000,7703246.295,1837356.141,,
2016,4,2018,2,Spanish News,113388.012,,264256.836,123359.360,,2467094.223,11959.818,261866.587,
2016,4,2018,3,CNN,,905984.497,,1087808.482,-0.000,1764877.053,322261.236,467662.699,
2016,4,2018,3,FOX,,,,32138.464,-0.000,2141168.092,88175.071,,30375.091
2016,4,2018,3,Hard Broadcast News,1621981.577,738480.368,,1483135.929,-0.000,6119870.149,759420.259,1308677.848,
2016,4,2018,3,MSNBC,,,,,-0.000,685026.870,150332.735,,
2016,4,2018,3,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,3,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,3,Other Cable,,,,,,2827720.068,,,
2016,4,2018,3,Soft Broadcast News,,278803.078,,746533.895,-0.000,7861312.706,1912606.637,,
2016,4,2018,3,Spanish News,131994.890,,277665.610,121550.471,,2423795.281,28018.602,310264.603,
2016,4,2018,4,CNN,,894823.934,,1072679.039,-0.000,1827770.167,303299.410,311995.445,
2016,4,2018,4,FOX,,,,98981.005,-0.000,2005063.791,27329.744,,15007.304
2016,4,2018,4,Hard Broadcast News,1759395.826,876161.583,,1411137.417,-0.000,6902423.747,779018.259,474258.496,
2016,4,2018,4,MSNBC,,,,,-0.000,803629.454,183313.744,,
2016,4,2018,4,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,4,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,4,Other Cable,,,,,,3271699.972,,,
2016,4,2018,4,Soft Broadcast News,,390111.148,,738418.454,-0.000,9115275.207,1855089.850,,
2016,4,2018,4,Spanish News,103791.351,,255949.009,121155.557,,2560113.642,6789.712,270454.593,
2016,4,2018,5,CNN,,832518.706,,1032970.231,-0.000,1721459.996,204094.080,283646.976,
2016,4,2018,5,FOX,,,,68009.977,-0.000,2105803.737,138905.483,,31358.581
2016,4,2018,5,Hard Broadcast News,1796935.560,1003698.923,,1432321.193,-0.000,7538897.185,1018579.151,1915832.704,
2016,4,2018,5,MSNBC,,,,,-0.000,767720.089,208279.986,,
2016,4,2018,5,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,5,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,5,Other Cable,,,,,,3253125.812,,,
2016,4,2018,5,Soft Broadcast News,,379275.391,,635396.957,-0.000,8273024.571,1665531.876,,
2016,4,2018,5,Spanish News,115473.589,,300366.423,132517.251,,2740414.382,36582.261,315344.918,
2016,4,2018,6,CNN,,916950.147,,1169467.857,-0.000,2104556.426,369315.488,409970.624,
2016,4,2018,6,FOX,,,,125416.931,-0.000,2161441.547,,,34531.917
2016,4,2018,6,Hard Broadcast News,1569258.292,1303784.344,,1369552.298,-0.000,8567310.818,614729.858,,
2016,4,2018,6,MSNBC,,,,,-0.000,1036998.799,230712.318,,
2016,4,2018,6,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,6,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,6,Other Cable,,28280.336,,,,4102956.536,,,
2016,4,2018,6,Soft Broadcast News,,863044.949,1340522.739,779809.889,-0.000,10597465.441,1988150.241,,
2016,4,2018,6,Spanish News,102541.412,,274632.693,123280.044,,2500151.120,23601.016,215156.994,
2016,4,2018,7,CNN,,877683.203,,1165134.515,-0.000,2088875.915,364595.711,438697.930,
2016,4,2018,7,FOX,,,,166002.158,-0.000,2503861.356,39470.717,,55926.937
2016,4,2018,7,Hard Broadcast News,1765604.961,1189617.425,,1636577.138,-0.000,10114363.745,872473.962,,
2016,4,2018,7,MSNBC,,,,,-0.000,995099.700,230942.454,,
2016,4,2018,7,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,7,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,7,Other Cable,,,,,,4541050.115,,,
2016,4,2018,7,Soft Broadcast News,,687620.829,1312891.184,1023469.578,-0.000,11310573.011,1856393.541,,
2016,4,2018,7,Spanish News,113390.704,,315107.181,143314.452,,3010904.886,17391.545,252903.003,
2016,4,2018,8,CNN,,881997.525,,1204089.870,-0.000,2149149.689,285014.614,240587.124,
2016,4,2018,8,FOX,,,,141968.158,-0.000,2699843.549,75556.911,,42283.195
2016,4,2018,8,Hard Broadcast News,2028827.057,857092.070,,1808645.203,-0.000,9317292.648,760337.381,,
2016,4,2018,8,MSNBC,,,,,-0.000,1001425.894,188102.292,,
2016,4,2018,8,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,8,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,8,Other Cable,,,,,,4664419.857,,,
2016,4,2018,8,Soft Broadcast News,,626464.732,2812823.216,1161165.901,-0.000,11597460.301,2000699.379,,
2016,4,2018,8,Spanish News,144360.414,,397384.762,134010.710,,3573542.789,52665.351,257952.358,
2016,4,2018,9,CNN,,857375.813,,1128019.639,-0.000,1754505.599,144302.781,235600.456,
2016,4,2018,9,FOX,,,,89500.102,-0.000,2290253.764,,,27239.324
2016,4,2018,9,Hard Broadcast News,2132983.620,1311079.678,,1865960.515,-0.000,7291039.581,,,
2016,4,2018,9,MSNBC,,,,,-0.000,1044858.940,58983.271,,
2016,4,2018,9,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,9,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,9,Other Cable,,17906.172,200486.712,,,4493019.986,,,
2016,4,2018,9,Soft Broadcast News,,948330.502,3721602.128,1124113.079,-0.000,10699902.274,1413174.019,,
2016,4,2018,9,Spanish News,154905.947,,402163.277,168382.836,,3332097.770,28732.288,311405.734,
2016,4,2018,10,CNN,,919181.600,,1149433.024,-0.000,2120999.511,203256.853,455191.914,
2016,4,2018,10,FOX,,,,100743.211,-0.000,2143526.408,,,374.624
2016,4,2018,10,Hard Broadcast News,1970521.086,1909482.929,,1625519.258,-0.000,8070014.415,444630.592,1984797.530,
2016,4,2018,10,MSNBC,,,,,-0.000,1213999.644,347506.077,,
2016,4,2018,10,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,10,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,10,Other Cable,,164143.655,,,,4470376.678,,,
2016,4,2018,10,Soft Broadcast News,,979379.231,,695679.663,-0.000,10210499.642,1237787.016,,
2016,4,2018,10,Spanish News,150419.567,,345788.892,146561.421,,3535513.254,80537.537,315259.852,
2016,4,2018,11,CNN,,937019.011,,1050119.832,-0.000,1257316.219,162717.979,220577.595,
2016,4,2018,11,FOX,,,,121544.909,-0.000,1971262.119,168806.451,,15236.584
2016,4,2018,11,Hard Broadcast News,2148031.941,1538739.710,,2001101.495,-0.000,5971086.713,628445.669,1927960.180,
2016,4,2018,11,MSNBC,,,,,-0.000,945388.185,265443.876,,
2016,4,2018,11,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,11,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,11,Other Cable,,,,,,4231929.505,,,
2016,4,2018,11,Soft Broadcast News,,764437.625,,795822.313,-0.000,9507203.871,1401057.303,,
2016,4,2018,11,Spanish News,156148.207,,320886.043,156364.042,,3271957.230,31774.964,265027.796,
2016,4,2018,12,CNN,,934463.503,,1084198.181,-0.000,1974424.238,85386.531,303011.369,
2016,4,2018,12,FOX,,,,164419.247,-0.000,2702944.346,234373.378,,11613.111
2016,4,2018,12,Hard Broadcast News,2055736.425,803263.756,,1914337.287,-0.000,7376931.288,,,
2016,4,2018,12,MSNBC,,,,,-0.000,1289819.779,188136.676,,
2016,4,2018,12,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2018,12,No or Minimal News,,,,,-0.000,,,,
2016,4,2018,12,Other Cable,,,80735.937,,,4912653.022,,,
2016,4,2018,12,Soft Broadcast News,,312950.854,465484.324,951741.258,-0.000,10811333.038,1080862.957,,
2016,4,2018,12,Spanish News,156231.165,,435864.272,155181.509,,3649100.586,72849.446,354857.531,
2016,4,2019,1,CNN,,960991.341,,1082083.987,-0.000,2043467.722,556.499,,
2016,4,2019,1,FOX,,,,54686.989,-0.000,2648295.636,,,
2016,4,2019,1,Hard Broadcast News,3014321.457,1921314.692,,2335905.996,-0.000,11136670.901,,,
2016,4,2019,1,MSNBC,,,,,-0.000,1459407.391,203306.257,,
2016,4,2019,1,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,1,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,1,Other Cable,,5175.009,468949.260,,,5665089.538,,,
2016,4,2019,1,Soft Broadcast News,972508.889,1951288.790,15554229.034,1825990.968,-0.000,16399360.135,2653890.344,,71668.372
2016,4,2019,1,Spanish News,202303.907,7367.244,233818.918,117665.509,,3967992.102,27514.252,,
2016,4,2019,2,CNN,,1014480.848,,1109061.732,-0.000,2450179.599,113867.042,,
2016,4,2019,2,FOX,,,,28480.816,-0.000,2895667.458,,,30862.685
2016,4,2019,2,Hard Broadcast News,2855415.399,2502704.980,,2205008.864,-0.000,12400270.872,,,
2016,4,2019,2,MSNBC,,,,,-0.000,1658880.716,257656.923,,
2016,4,2019,2,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,2,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,2,Other Cable,,37787.008,264529.719,,,5593926.624,,,
2016,4,2019,2,Soft Broadcast News,1079091.379,2195390.822,18316712.582,1867136.905,-0.000,17285676.053,2965570.903,,51193.560
2016,4,2019,2,Spanish News,121574.733,,366113.938,73415.633,,4284519.967,41533.663,,
2016,4,2019,3,CNN,,972172.730,,1150268.655,-0.000,2733465.652,297819.467,,
2016,4,2019,3,FOX,,,,36865.789,-0.000,3048073.046,12025.593,,
2016,4,2019,3,Hard Broadcast News,2474125.399,2006790.285,,1842762.072,-0.000,13969033.483,909800.347,,
2016,4,2019,3,MSNBC,,,,,-0.000,1767153.744,377163.109,,
2016,4,2019,3,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,3,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,3,Other Cable,,,,,,5424677.958,,,
2016,4,2019,3,Soft Broadcast News,933718.409,2101648.396,16720171.165,1810563.014,-0.000,17271307.823,2922347.396,,23060.014
2016,4,2019,3,Spanish News,142698.846,4115.581,338733.063,75943.418,,4679822.117,148414.535,,
2016,4,2019,4,CNN,,969615.062,,1182516.260,-0.000,2907475.962,322983.340,,
2016,4,2019,4,FOX,,,,28273.918,-0.000,3338149.633,70658.459,,8021.518
2016,4,2019,4,Hard Broadcast News,2423195.005,2257772.664,,1813868.235,-0.000,16394366.784,1189774.265,,
2016,4,2019,4,MSNBC,,,,,-0.000,2011429.512,495590.640,,
2016,4,2019,4,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,4,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,4,Other Cable,,,,,,5885930.271,,,
2016,4,2019,4,Soft Broadcast News,881595.206,2020176.940,16414657.717,1783902.566,-0.000,17831962.928,2969716.959,,17529.460
2016,4,2019,4,Spanish News,158171.543,,279003.966,87229.883,,4938852.302,115857.155,,
2016,4,2019,5,CNN,,982161.989,,1126413.469,-0.000,3172204.930,296335.808,,
2016,4,2019,5,FOX,,,,24868.118,-0.000,3625777.701,99598.956,,2287.980
2016,4,2019,5,Hard Broadcast News,2284286.221,1780024.337,,1681568.751,-0.000,15082181.809,769348.852,,
2016,4,2019,5,MSNBC,,,,,-0.000,2052910.704,547278.860,,
2016,4,2019,5,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,5,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,5,Other Cable,,,,,,6111137.653,,,
2016,4,2019,5,Soft Broadcast News,849476.770,1945588.666,16785929.935,1763264.794,-0.000,17783543.474,3022083.741,,
2016,4,2019,5,Spanish News,143016.504,,252084.723,66274.187,,4687408.992,129632.473,4859.700,
2016,4,2019,6,CNN,,967647.931,,1227383.747,-0.000,3333548.955,300829.761,,
2016,4,2019,6,FOX,,,,80572.061,-0.000,3679902.772,103757.363,,
2016,4,2019,6,Hard Broadcast News,2005332.730,1844327.222,,1737857.054,-0.000,15327926.859,800985.558,,
2016,4,2019,6,MSNBC,,,,,-0.000,1660920.828,467104.112,,
2016,4,2019,6,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,6,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,6,Other Cable,,,,,,6616170.546,,,
2016,4,2019,6,Soft Broadcast News,944150.874,1957197.922,18110268.664,1812222.812,-0.000,18574934.453,3278103.773,,28688.530
2016,4,2019,6,Spanish News,134862.031,3663.513,372703.051,70885.253,,4907932.105,189060.390,,
2016,4,2019,7,CNN,,837185.310,,418127.868,-0.000,2481552.132,61607.556,,
2016,4,2019,7,FOX,,,,,-0.000,3589573.261,,,
2016,4,2019,7,Hard Broadcast News,3859130.489,2478156.818,,1803043.357,-0.000,18081058.558,1388894.806,,
2016,4,2019,7,MSNBC,,28060.094,,,-0.000,2196906.851,428416.672,,
2016,4,2019,7,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,7,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,7,Other Cable,,149356.961,,,,6958411.689,,,
2016,4,2019,7,Soft Broadcast News,1080321.041,2099623.780,18231900.700,1847760.171,-0.000,18749441.910,3262198.097,,88272.567
2016,4,2019,7,Spanish News,157194.528,5275.023,269936.475,56175.459,,5028291.918,169849.690,,
2016,4,2019,8,CNN,,963909.601,,695092.417,-0.000,3681914.777,288861.459,,
2016,4,2019,8,FOX,,,,,-0.000,3720359.616,,,14385.525
2016,4,2019,8,Hard Broadcast News,3490440.231,2585606.496,,2044855.293,-0.000,18600265.461,1826254.773,,
2016,4,2019,8,MSNBC,,8914.707,,,-0.000,2367426.368,444114.252,,
2016,4,2019,8,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,8,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,8,Other Cable,,17390.219,,,,7204637.077,,,
2016,4,2019,8,Soft Broadcast News,910761.073,2023888.909,16756999.862,1840331.687,-0.000,18810903.813,3303161.226,,75019.632
2016,4,2019,8,Spanish News,141273.270,,359448.958,48753.620,,5268909.144,178383.948,,
2016,4,2019,9,CNN,,1040569.899,,711283.450,-0.000,3553098.729,166460.967,,
2016,4,2019,9,FOX,,,,14922.939,-0.000,3721368.367,,,25865.872
2016,4,2019,9,Hard Broadcast News,3055824.581,2146377.102,,1692694.293,-0.000,14832946.987,490178.956,,
2016,4,2019,9,MSNBC,,,,,-0.000,2247883.401,353849.790,,
2016,4,2019,9,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,9,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,9,Other Cable,,26902.218,,,,7384194.070,,,
2016,4,2019,9,Soft Broadcast News,985274.172,1999623.973,19117685.611,1914384.995,-0.000,18526797.938,3194020.967,,45403.237
2016,4,2019,9,Spanish News,156317.245,,409545.305,67102.627,,5168046.330,142380.571,,
2016,4,2019,10,CNN,,958939.954,,769011.953,-0.000,3256459.400,85628.738,,
2016,4,2019,10,FOX,,,,38830.990,-0.000,3753507.969,,,3775.304
2016,4,2019,10,Hard Broadcast News,3977517.477,2403170.427,,2220189.467,-0.000,15875668.207,362579.976,,
2016,4,2019,10,MSNBC,,,,,-0.000,2096051.553,230972.714,,
2016,4,2019,10,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,10,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,10,Other Cable,,98829.114,,,,7572850.944,,,
2016,4,2019,10,Soft Broadcast News,1033464.363,2093668.807,17665328.357,1976726.433,-0.000,18371936.113,3098246.698,,42322.949
2016,4,2019,10,Spanish News,124073.836,,153647.223,54204.164,,5446925.836,124819.926,,
2016,4,2019,11,CNN,,977977.811,,952375.892,-0.000,3573954.115,30671.634,,
2016,4,2019,11,FOX,,,,59375.414,-0.000,3633440.843,,,
2016,4,2019,11,Hard Broadcast News,3472638.442,2219151.738,,2110304.616,-0.000,14435029.904,,,
2016,4,2019,11,MSNBC,,,,,-0.000,1850962.676,218579.886,,
2016,4,2019,11,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,11,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,11,Other Cable,,195203.969,103543.955,,,7285126.667,,,
2016,4,2019,11,Soft Broadcast News,1075613.522,2062539.264,20185763.703,2039839.133,-0.000,18205718.241,3252115.780,,39701.675
2016,4,2019,11,Spanish News,161776.889,10214.046,362952.218,67869.661,,5494938.049,155459.674,,
2016,4,2019,12,CNN,,941241.847,,766008.993,-0.000,3010987.889,89493.797,,
2016,4,2019,12,FOX,,,,11019.272,-0.000,3309076.318,,,
2016,4,2019,12,Hard Broadcast News,3246096.303,2484720.378,,1695739.224,-0.000,13932288.545,,,
2016,4,2019,12,MSNBC,,,,,-0.000,2311309.326,250810.012,,
2016,4,2019,12,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2019,12,No or Minimal News,,,,,-0.000,,,,
2016,4,2019,12,Other Cable,,288385.353,272549.850,,,7334468.336,,,
2016,4,2019,12,Soft Broadcast News,1018713.361,2124835.829,19001132.821,1947084.112,-0.000,18101807.039,3138999.415,,15199.722
2016,4,2019,12,Spanish News,169610.828,13152.950,378636.382,54719.013,,5946190.752,48106.440,,
2016,4,2020,1,CNN,,947938.718,,711766.348,-0.000,2678670.050,53691.894,,
2016,4,2020,1,FOX,,,,72367.143,-0.000,2663858.641,,,
2016,4,2020,1,Hard Broadcast News,4026208.303,3479041.732,,2161324.869,-0.000,14337114.190,,,
2016,4,2020,1,MSNBC,,,,,-0.000,2040460.390,251567.883,,
2016,4,2020,1,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2020,1,No or Minimal News,,,,,-0.000,,,,
2016,4,2020,1,Other Cable,,480659.482,381836.108,,,7247156.949,,,
2016,4,2020,1,Soft Broadcast News,1180902.554,2378736.958,20560716.337,2042223.402,-0.000,18422883.394,3306135.447,,40530.109
2016,4,2020,1,Spanish News,188658.893,27728.531,426244.124,74401.367,,5350609.656,45239.504,,
2016,4,2020,2,CNN,,963327.643,,1108177.343,-0.000,3415642.941,345234.904,,
2016,4,2020,2,FOX,,,,151048.765,-0.000,3094501.258,,,67835.964
2016,4,2020,2,Hard Broadcast News,3230852.436,3577264.836,,2047473.243,-0.000,16369113.793,343043.220,,
2016,4,2020,2,MSNBC,,,,,-0.000,2142339.192,371637.234,,
2016,4,2020,2,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2020,2,No or Minimal News,,,,,-0.000,,,,
2016,4,2020,2,Other Cable,,445174.844,,,,7455066.414,,,698.638
2016,4,2020,2,Soft Broadcast News,1058758.000,2378072.571,19112594.058,2036646.847,-0.000,18724477.255,3304924.048,,26084.405
2016,4,2020,2,Spanish News,99705.992,,152359.547,15621.464,,5783759.787,,,
2016,4,2020,3,CNN,,1041434.534,,716566.400,-0.000,1111843.027,,,
2016,4,2020,3,FOX,,,,,-0.000,1557833.568,,,
2016,4,2020,3,Hard Broadcast News,5780992.477,4800506.553,,2554941.300,-0.000,11151432.428,,,
2016,4,2020,3,MSNBC,,17963.404,,,-0.000,1642945.138,225640.269,,
2016,4,2020,3,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2020,3,No or Minimal News,,,,,-0.000,,,,
2016,4,2020,3,Other Cable,353000.487,853357.270,955856.879,,,7166535.441,,,
2016,4,2020,3,Soft Broadcast News,1618335.901,2659552.883,22548301.528,2239798.146,-0.000,18250348.414,3242092.558,,50217.699
2016,4,2020,3,Spanish News,141481.057,63635.129,397072.805,31093.453,,4717882.633,7562.792,,
2016,4,2020,4,CNN,,1234928.741,,730933.210,-0.000,2301568.825,,,
2016,4,2020,4,FOX,,,,,-0.000,2853652.496,,,
2016,4,2020,4,Hard Broadcast News,6209940.700,5380978.764,,2604427.628,-0.000,16940674.364,,,
2016,4,2020,4,MSNBC,,97170.822,,,-0.000,2333316.801,283563.928,,
2016,4,2020,4,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2020,4,No or Minimal News,,,,,-0.000,,,,
2016,4,2020,4,Other Cable,275551.730,771340.616,104873.979,,,7923885.017,,,
2016,4,2020,4,Soft Broadcast News,1531102.960,2692457.155,19530325.466,2156622.457,-0.000,18927777.059,3311046.758,,64511.911
2016,4,2020,4,Spanish News,168054.991,68535.944,263609.054,9544.313,,5700047.975,52872.764,,
2016,4,2020,5,CNN,,1107809.923,,684168.945,-0.000,2619781.693,,,
2016,4,2020,5,FOX,,,,,-0.000,3767761.954,,,
2016,4,2020,5,Hard Broadcast News,6415196.498,4800830.576,,2661975.663,-0.000,19651468.191,66837.723,,
2016,4,2020,5,MSNBC,,96404.228,,,-0.000,2359208.538,247176.631,,
2016,4,2020,5,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2020,5,No or Minimal News,,,,,-0.000,,,,
2016,4,2020,5,Other Cable,256046.416,593455.571,,,,8526478.502,,,
2016,4,2020,5,Soft Broadcast News,1442780.295,2497983.134,19071027.104,2087469.057,-0.000,19614756.664,3453610.754,,64762.579
2016,4,2020,5,Spanish News,155359.332,82565.300,250312.976,31100.557,,6677113.072,76904.100,,
2016,4,2020,6,CNN,,1233535.945,,606178.153,-0.000,2827799.429,,,
2016,4,2020,6,FOX,,,,,-0.000,4342705.079,,,
2016,4,2020,6,Hard Broadcast News,6236394.355,5085791.853,,2678273.359,2007.258,21250488.300,210479.388,,
2016,4,2020,6,MSNBC,,189024.987,,,-0.000,2420484.882,303923.590,,
2016,4,2020,6,Newsmax,,,,,,,-0.000,,-0.000
2016,4,2020,6,No or Minimal News,,,,,2428.613,,,,
2016,4,2020,6,Other Cable,141555.249,572950.590,,,,8763593.882,,,
2016,4,2020,6,Soft Broadcast News,1429211.116,2673335.143,19453128.564,2148544.448,3070.613,20144041.036,3589763.327,,36783.797
2016,4,2020,6,Spanish News,158677.007,59018.280,358513.961,15035.785,,7069537.340,78591.074,,
2016,4,2020,7,CNN,,1294227.983,,916291.127,-0.000,4047045.689,120273.441,,
2016,4,2020,7,FOX,,,,,24753.833,5170940.641,,,
2016,4,2020,7,Hard Broadcast News,5596936.592,4793376.848,,2807908.840,22132.558,23547805.008,481932.026,,
2016,4,2020,7,MSNBC,,210187.934,,,691.200,2723526.685,271403.727,,
2016,4,2020,7,Newsmax,,,,,,,,,-0.000
2016,4,2020,7,No or Minimal News,,,,,50765.281,,,,
2016,4,2020,7,Other Cable,,446898.480,,,8025.645,9532029.277,,,
2016,4,2020,7,Soft Broadcast News,1252677.170,2634914.187,19542653.984,2143164.818,4718.080,20473561.429,3543354.529,,37174.996
2016,4,2020,7,Spanish News,147110.729,77601.969,253088.509,10873.945,,7401997.447,16692.361,,
2016,4,2020,8,CNN,,1226598.918,,738202.321,-0.000,3610018.754,113385.215,,
2016,4,2020,8,FOX,,,,,21634.124,4308077.931,,,
2016,4,2020,8,Hard Broadcast News,5801638.172,5218508.074,,2980212.324,41084.719,22825334.330,624765.058,,
2016,4,2020,8,MSNBC,,192367.257,,,691.200,2284033.233,205475.339,,
2016,4,2020,8,Newsmax,,,,,,,,,-0.000
2016,4,2020,8,No or Minimal News,,,,,84648.894,,,,
2016,4,2020,8,Other Cable,,656323.899,,,31245.935,9622047.083,,,
2016,4,2020,8,Soft Broadcast News,1381382.525,2785884.735,20051508.210,2221162.689,3249.951,20750961.848,3605066.271,,57540.479
2016,4,2020,8,Spanish News,163163.374,92331.678,197460.767,68.494,,7654566.867,85838.393,,
2016,4,2020,9,CNN,,1305234.113,,777059.993,5039.516,3543317.685,20054.066,,
2016,4,2020,9,FOX,,,,,48160.184,3694537.986,,,
2016,4,2020,9,Hard Broadcast News,5249189.624,4883817.206,,2597143.599,40759.320,19316604.851,202119.511,,
2016,4,2020,9,MSNBC,,256672.350,,,3529.910,2682270.622,234183.300,,12260.216
2016,4,2020,9,Newsmax,,,,,,,,,-0.000
2016,4,2020,9,No or Minimal News,,,,,89411.011,,,,
2016,4,2020,9,Other Cable,,650384.604,,,47976.131,9378379.657,,,
2016,4,2020,9,Soft Broadcast News,1346177.591,2789763.269,19962569.657,2094655.793,8221.692,20758335.709,3593515.618,,56600.059
2016,4,2020,9,Spanish News,157349.330,111441.551,323587.584,,,7856208.055,96929.599,,
2016,4,2020,10,CNN,,1260434.280,,559580.723,2851.935,3079026.748,,,
2016,4,2020,10,FOX,,,,,42766.766,3365058.800,,,
2016,4,2020,10,Hard Broadcast News,5988799.895,5299001.608,,2699418.814,60451.805,16708334.867,,,
2016,4,2020,10,MSNBC,,220342.519,,,5603.576,2370705.644,174365.978,,5578.216
2016,4,2020,10,Newsmax,,,,,,,,,-0.000
2016,4,2020,10,No or Minimal News,,,,,212701.708,,,,
2016,4,2020,10,Other Cable,361227.945,757457.037,138960.392,,12782.778,9233659.580,,,
2016,4,2020,10,Soft Broadcast News,1545431.453,2937965.534,21113035.486,2199574.382,5242.047,20608433.983,3638344.395,,62237.470
2016,4,2020,10,Spanish News,238793.702,113497.806,459470.209,,,7967522.811,76290.029,,
2016,4,2020,11,CNN,,1227535.942,,766998.078,5864.539,341062.761,,,
2016,4,2020,11,FOX,,,,,699524.189,1532338.693,,,
2016,4,2020,11,Hard Broadcast News,10394670.294,7346053.689,,4170102.981,292245.515,14031680.619,,,
2016,4,2020,11,MSNBC,,175766.462,,,,1568589.973,,,
2016,4,2020,11,Newsmax,,,,994.957,,,,,3711.097
2016,4,2020,11,No or Minimal News,,,,,541129.291,,,,
2016,4,2020,11,Other Cable,1303829.562,1137400.237,501946.155,90595.971,44375.475,9393098.427,,,
2016,4,2020,11,Soft Broadcast News,2086914.439,3115801.897,20873354.943,2359791.028,45055.047,20072891.275,3465820.147,,73862.862
2016,4,2020,11,Spanish News,453276.882,183777.974,426138.700,28916.854,,6868044.184,14819.919,,
2016,4,2020,12,CNN,,1158679.604,,619361.387,28109.039,4713734.788,,,
2016,4,2020,12,FOX,,,,,1760615.449,7201317.075,22686.867,,
2016,4,2020,12,Hard Broadcast News,7271402.357,4803680.245,,3042241.342,300792.446,21245101.250,357733.146,,
2016,4,2020,12,MSNBC,,189626.003,,,4423.648,3138352.916,271626.147,,18682.522
2016,4,2020,12,Newsmax,,,,,,,,,6017.053
2016,4,2020,12,No or Minimal News,,,,,174945.397,,,,
2016,4,2020,12,Other Cable,481387.592,,,,42536.952,10147298.907,,,
2016,4,2020,12,Soft Broadcast News,1227344.844,2424514.209,18462133.352,2006636.670,33189.456,20668575.226,3342544.137,,34314.680
