year,month,medium,gender,age_group,political_lean,partisanship_scenario,diet_threshold,value
2018,12,tv,All,55+,R,stringent,50,0.101692688829856
2019,1,tv,All,18-24,R,stringent,50,0.0412242931109318
2019,1,tv,All,25-34,R,stringent,50,0.0341462387814589
2019,1,tv,All,35-44,R,stringent,50,0.0453588008195453
2019,1,tv,All,45-54,R,stringent,50,0.0782478553037669
2019,1,tv,All,55+,R,stringent,50,0.125155082058978
2019,2,tv,All,18-24,R,stringent,50,0.0420807243249448
2019,2,tv,All,25-34,R,stringent,50,0.0361929623565097
2019,2,tv,All,35-44,R,stringent,50,0.0477399255762722
2019,2,tv,All,45-54,R,stringent,50,0.0877151168831474
2019,2,tv,All,55+,R,stringent,50,0.132688499550023
2019,3,tv,All,18-24,R,stringent,50,0.0377752934698139
2019,3,tv,All,25-34,R,stringent,50,0.0304533696903885
2019,3,tv,All,35-44,R,stringent,50,0.0453314261980305
2019,3,tv,All,45-54,R,stringent,50,0.0772382504977406
2019,3,tv,All,55+,R,stringent,50,0.12830500260832
2019,4,tv,All,18-24,R,stringent,50,0.0407105626325562
2019,4,tv,All,25-34,R,stringent,50,0.0312757410051706
2019,4,tv,All,35-44,R,stringent,50,0.0432289995002513
2019,4,tv,All,45-54,R,stringent,50,0.0811586219855224
2019,4,tv,All,55+,R,stringent,50,0.128656640579439
2019,5,tv,All,18-24,R,stringent,50,0.0403869336715034
2019,5,tv,All,25-34,R,stringent,50,0.0318979113460725
2019,5,tv,All,35-44,R,stringent,50,0.038824512205868
2019,5,tv,All,45-54,R,stringent,50,0.0746259473858805
2019,5,tv,All,55+,R,stringent,50,0.123446386699024
2019,6,tv,All,18-24,R,stringent,50,0.0393889210594351
2019,6,tv,All,25-34,R,stringent,50,0.029057240069411
2019,6,tv,All,35-44,R,stringent,50,0.0409619717026885
2019,6,tv,All,45-54,R,stringent,50,0.0720869133505097
2019,6,tv,All,55+,R,stringent,50,0.121841793391032
2019,7,tv,All,18-24,R,stringent,50,0.0448187908875237
2019,7,tv,All,25-34,R,stringent,50,0.0318106157618573
2019,7,tv,All,35-44,R,stringent,50,0.0413746272738115
2019,7,tv,All,45-54,R,stringent,50,0.0830924822848154
2019,7,tv,All,55+,R,stringent,50,0.127318182767296
2019,8,tv,All,18-24,R,stringent,50,0.0420953660318314
2019,8,tv,All,25-34,R,stringent,50,0.0325077566041103
2019,8,tv,All,35-44,R,stringent,50,0.043140895707859
2019,8,tv,All,45-54,R,stringent,50,0.0823869619029671
2019,8,tv,All,55+,R,stringent,50,0.126895929766315
2019,9,tv,All,18-24,R,stringent,50,0.0359630217264031
2019,9,tv,All,25-34,R,stringent,50,0.0271511160668601
2019,9,tv,All,35-44,R,stringent,50,0.0377889844094153
2019,9,tv,All,45-54,R,stringent,50,0.0729621078451919
2019,9,tv,All,55+,R,stringent,50,0.122803541936885
2019,10,tv,All,18-24,R,stringent,50,0.0410194890974045
2019,10,tv,All,25-34,R,stringent,50,0.0272178902585921
2019,10,tv,All,35-44,R,stringent,50,0.0420561511904859
2019,10,tv,All,45-54,R,stringent,50,0.0788796156937081
2019,10,tv,All,55+,R,stringent,50,0.12934706328275
2019,11,tv,All,18-24,R,stringent,50,0.0416576716657282
2019,11,tv,All,25-34,R,stringent,50,0.0317863294153799
2019,11,tv,All,35-44,R,stringent,50,0.0420510570517626
2019,11,tv,All,45-54,R,stringent,50,0.0812805558188648
2019,11,tv,All,55+,R,stringent,50,0.128230972037895
2019,12,tv,All,18-24,R,stringent,50,0.0416283131716959
2019,12,tv,All,25-34,R,stringent,50,0.0304586465569229
2019,12,tv,All,35-44,R,stringent,50,0.0423526691117999
2019,12,tv,All,45-54,R,stringent,50,0.0838483949522442
2019,12,tv,All,55+,R,stringent,50,0.130505120220632
2020,1,tv,All,18-24,R,stringent,50,0.0470096870066476
2020,1,tv,All,25-34,R,stringent,50,0.0392776029480559
2020,1,tv,All,35-44,R,stringent,50,0.0535505047551662
2020,1,tv,All,45-54,R,stringent,50,0.0948654973276349
2020,1,tv,All,55+,R,stringent,50,0.138095673988431
2020,2,tv,All,18-24,R,stringent,50,0.0429161197094072
2020,2,tv,All,25-34,R,stringent,50,0.0396839607807543
2020,2,tv,All,35-44,R,stringent,50,0.0537271907956146
2020,2,tv,All,45-54,R,stringent,50,0.0963723768603626
2020,2,tv,All,55+,R,stringent,50,0.142682124470594
2020,3,tv,All,18-24,R,stringent,50,0.0612777938943323
2020,3,tv,All,25-34,R,stringent,50,0.0477153992798201
2020,3,tv,All,35-44,R,stringent,50,0.0655099998611482
2020,3,tv,All,45-54,R,stringent,50,0.111385872872861
2020,3,tv,All,55+,R,stringent,50,0.149120871970916
2020,4,tv,All,18-24,R,stringent,50,0.0551043682499037
2020,4,tv,All,25-34,R,stringent,50,0.0471925074899686
2020,4,tv,All,35-44,R,stringent,50,0.0646949155206419
2020,4,tv,All,45-54,R,stringent,50,0.110966178669726
2020,4,tv,All,55+,R,stringent,50,0.153978912260307
2020,5,tv,All,18-24,R,stringent,50,0.0486913914283629
2020,5,tv,All,25-34,R,stringent,50,0.0387369899587533
2020,5,tv,All,35-44,R,stringent,50,0.0548422914944106
2020,5,tv,All,45-54,R,stringent,50,0.100786751189462
2020,5,tv,All,55+,R,stringent,50,0.147356230876742
2020,6,tv,All,18-24,R,stringent,50,0.0506719943821822
2020,6,tv,All,25-34,R,stringent,50,0.0397179233727674
2020,6,tv,All,35-44,R,stringent,50,0.0546077601733757
2020,6,tv,All,45-54,R,stringent,50,0.101439827862962
2020,6,tv,All,55+,R,stringent,50,0.147086833236353
2020,7,tv,All,18-24,R,stringent,50,0.0443543729738845
2020,7,tv,All,25-34,R,stringent,50,0.0388003993347213
2020,7,tv,All,35-44,R,stringent,50,0.0549434577169959
2020,7,tv,All,45-54,R,stringent,50,0.0957544246264597
2020,7,tv,All,55+,R,stringent,50,0.145373339111772
2020,8,tv,All,18-24,R,stringent,50,0.0515617538456595
2020,8,tv,All,25-34,R,stringent,50,0.042531324386777
2020,8,tv,All,35-44,R,stringent,50,0.0612745581536543
2020,8,tv,All,45-54,R,stringent,50,0.101710198373193
2020,8,tv,All,55+,R,stringent,50,0.152349222647385
2020,9,tv,All,18-24,R,stringent,50,0.052485938653315
2020,9,tv,All,25-34,R,stringent,50,0.0494726954835018
2020,9,tv,All,35-44,R,stringent,50,0.0624335181984674
2020,9,tv,All,45-54,R,stringent,50,0.107213136615005
2020,9,tv,All,55+,R,stringent,50,0.155664918910892
2020,10,tv,All,18-24,R,stringent,50,0.0562384951378612
2020,10,tv,All,25-34,R,stringent,50,0.0492830314094318
2020,10,tv,All,35-44,R,stringent,50,0.0640421382831449
2020,10,tv,All,45-54,R,stringent,50,0.111507971541028
2020,10,tv,All,55+,R,stringent,50,0.164635510054358
2020,11,tv,All,18-24,R,stringent,50,0.0719979554865802
2020,11,tv,All,25-34,R,stringent,50,0.0733328182156681
2020,11,tv,All,35-44,R,stringent,50,0.0894228517611226
2020,11,tv,All,45-54,R,stringent,50,0.13367143697483
2020,11,tv,All,55+,R,stringent,50,0.173079218106262
2020,12,tv,All,18-24,R,stringent,50,0.0411243988826013
2020,12,tv,All,25-34,R,stringent,50,0.0322862081247128
2020,12,tv,All,35-44,R,stringent,50,0.043564904765654
2020,12,tv,All,45-54,R,stringent,50,0.0846973920454991
2020,12,tv,All,55+,R,stringent,50,0.138792694288562
2021,1,tv,All,18-24,R,stringent,50,0.0420969722173263
2021,1,tv,All,25-34,R,stringent,50,0.0437710973581607
2021,1,tv,All,35-44,R,stringent,50,0.0555836483665617
2021,1,tv,All,45-54,R,stringent,50,0.101538875926702
2021,1,tv,All,55+,R,stringent,50,0.146467360797835
2021,2,tv,All,18-24,R,stringent,50,0.0346681612253563
2021,2,tv,All,25-34,R,stringent,50,0.0276259507754126
2021,2,tv,All,35-44,R,stringent,50,0.041641939456933
2021,2,tv,All,45-54,R,stringent,50,0.0816235160091028
2021,2,tv,All,55+,R,stringent,50,0.135623895885078
2021,3,tv,All,18-24,R,stringent,50,0.0322766771070008
2021,3,tv,All,25-34,R,stringent,50,0.028103983273633
2021,3,tv,All,35-44,R,stringent,50,0.0379314155562961
2021,3,tv,All,45-54,R,stringent,50,0.0765803805055364
2021,3,tv,All,55+,R,stringent,50,0.12940466234058
2021,4,tv,All,18-24,R,stringent,50,0.0306270923797609
2021,4,tv,All,25-34,R,stringent,50,0.030895610905951
2021,4,tv,All,35-44,R,stringent,50,0.0435424104048294
2021,4,tv,All,45-54,R,stringent,50,0.0805235986939015
2021,4,tv,All,55+,R,stringent,50,0.133852294886635
2021,5,tv,All,18-24,R,stringent,50,0.0321174318540359
2021,5,tv,All,25-34,R,stringent,50,0.0236693646891623
2021,5,tv,All,35-44,R,stringent,50,0.0383067263865635
2021,5,tv,All,45-54,R,stringent,50,0.0748984399809388
2021,5,tv,All,55+,R,stringent,50,0.127726539065211
2021,6,tv,All,18-24,R,stringent,50,0.0300704256860048
2021,6,tv,All,25-34,R,stringent,50,0.0252118576688336
2021,6,tv,All,35-44,R,stringent,50,0.0376757491004776
2021,6,tv,All,45-54,R,stringent,50,0.0783646967789564
2021,6,tv,All,55+,R,stringent,50,0.125424176904304
2021,7,tv,All,18-24,R,stringent,50,0.0286804905780786
2021,7,tv,All,25-34,R,stringent,50,0.0243124320998112
2021,7,tv,All,35-44,R,stringent,50,0.0339936057363968
2021,7,tv,All,45-54,R,stringent,50,0.0732767463693667
2021,7,tv,All,55+,R,stringent,50,0.125417083504257
2021,8,tv,All,18-24,R,stringent,50,0.0355839032443716
2021,8,tv,All,25-34,R,stringent,50,0.031582565808968
2021,8,tv,All,35-44,R,stringent,50,0.0437871261537984
2021,8,tv,All,45-54,R,stringent,50,0.0839338653876323
2021,8,tv,All,55+,R,stringent,50,0.131814991524792
2021,9,tv,All,18-24,R,stringent,50,0.0317596501074502
2021,9,tv,All,25-34,R,stringent,50,0.0319264758964992
2021,9,tv,All,35-44,R,stringent,50,0.0445316843080127
2021,9,tv,All,45-54,R,stringent,50,0.0850081517224698
2021,9,tv,All,55+,R,stringent,50,0.135359187105647
2021,10,tv,All,18-24,R,stringent,50,0.031862240675243
2021,10,tv,All,25-34,R,stringent,50,0.0302937464441394
2021,10,tv,All,35-44,R,stringent,50,0.0392776163571478
2021,10,tv,All,45-54,R,stringent,50,0.0751767065274668
2021,10,tv,All,55+,R,stringent,50,0.13208381918906
2021,11,tv,All,18-24,R,stringent,50,0.0333540065780667
2021,11,tv,All,25-34,R,stringent,50,0.0316885576951937
2021,11,tv,All,35-44,R,stringent,50,0.0465034807188943
2021,11,tv,All,45-54,R,stringent,50,0.0901806970247694
2021,11,tv,All,55+,R,stringent,50,0.141626032008805
2021,12,tv,All,18-24,R,stringent,50,0.0315456958076119
2021,12,tv,All,25-34,R,stringent,50,0.0291073469526916
2021,12,tv,All,35-44,R,stringent,50,0.0413032416910301
2021,12,tv,All,45-54,R,stringent,50,0.0768213087741052
2021,12,tv,All,55+,R,stringent,50,0.129666990952962
2022,1,tv,All,18-24,R,stringent,50,0.0333874930351682
2022,1,tv,All,25-34,R,stringent,50,0.0264395805185737
2022,1,tv,All,35-44,R,stringent,50,0.0384289721195825
2022,1,tv,All,45-54,R,stringent,50,0.0781027468425232
2022,1,tv,All,55+,R,stringent,50,0.129654065193056
2022,2,tv,All,18-24,R,stringent,50,0.0360745249240031
2022,2,tv,All,25-34,R,stringent,50,0.0367675824180985
2022,2,tv,All,35-44,R,stringent,50,0.0520691372446262
2022,2,tv,All,45-54,R,stringent,50,0.0904060532422727
2022,2,tv,All,55+,R,stringent,50,0.141570267582786
2022,3,tv,All,18-24,R,stringent,50,0.0404080645547008
2022,3,tv,All,25-34,R,stringent,50,0.0373966740849955
2022,3,tv,All,35-44,R,stringent,50,0.0516283166136091
2022,3,tv,All,45-54,R,stringent,50,0.0932853017848167
2022,3,tv,All,55+,R,stringent,50,0.147347906225838
2022,4,tv,All,18-24,R,stringent,50,0.0306699550488477
2022,4,tv,All,25-34,R,stringent,50,0.0325729780994746
2022,4,tv,All,35-44,R,stringent,50,0.04410372344817
2022,4,tv,All,45-54,R,stringent,50,0.0803023406330485
2022,4,tv,All,55+,R,stringent,50,0.137387984755519
2022,5,tv,All,18-24,R,stringent,50,0.0313423446161108
2022,5,tv,All,25-34,R,stringent,50,0.028686319481787
2022,5,tv,All,35-44,R,stringent,50,0.0410432928856202
2022,5,tv,All,45-54,R,stringent,50,0.0791975890574016
2022,5,tv,All,55+,R,stringent,50,0.135418734719986
2022,6,tv,All,18-24,R,stringent,50,0.0305449448534815
2022,6,tv,All,25-34,R,stringent,50,0.0272189148580514
2022,6,tv,All,35-44,R,stringent,50,0.0377588301602051
2022,6,tv,All,45-54,R,stringent,50,0.0771614211302438
2022,6,tv,All,55+,R,stringent,50,0.134517495322635
2022,7,tv,All,18-24,R,stringent,50,0.0275743336587451
2022,7,tv,All,25-34,R,stringent,50,0.0248794204525353
2022,7,tv,All,35-44,R,stringent,50,0.0372521256892695
2022,7,tv,All,45-54,R,stringent,50,0.0714475769856665
2022,7,tv,All,55+,R,stringent,50,0.1346194237638
2022,8,tv,All,18-24,R,stringent,50,0.0296331802346282
2022,8,tv,All,25-34,R,stringent,50,0.0262963577646394
2022,8,tv,All,35-44,R,stringent,50,0.0357992229741971
2022,8,tv,All,45-54,R,stringent,50,0.0738355659073242
2022,8,tv,All,55+,R,stringent,50,0.135408507755843
2022,9,tv,All,18-24,R,stringent,50,0.0279853744882149
2022,9,tv,All,25-34,R,stringent,50,0.0259889772561868
2022,9,tv,All,35-44,R,stringent,50,0.0391951152061997
2022,9,tv,All,45-54,R,stringent,50,0.0702141615544404
2022,9,tv,All,55+,R,stringent,50,0.12953561174607
2022,10,tv,All,18-24,R,stringent,50,0.0257381190837108
2022,10,tv,All,25-34,R,stringent,50,0.0238750117569481
2022,10,tv,All,35-44,R,stringent,50,0.0347977686047671
2022,10,tv,All,45-54,R,stringent,50,0.0709833267830489
2022,10,tv,All,55+,R,stringent,50,0.132774811836563
2016,1,tv,Male,All,L,lenient,50,0.0307803757475818
2016,1,tv,Female,All,L,lenient,50,0.0227072956760271
2016,2,tv,Male,All,L,lenient,50,0.0523826544741157
2016,2,tv,Female,All,L,lenient,50,0.0362933034717487
2016,3,tv,Male,All,L,lenient,50,0.0605511321565318
2016,3,tv,Female,All,L,lenient,50,0.0407743860721904
2016,4,tv,Male,All,L,lenient,50,0.0525179315202261
2016,4,tv,Female,All,L,lenient,50,0.0366799333795265
2016,5,tv,Male,All,L,lenient,50,0.0441517146835006
2016,5,tv,Female,All,L,lenient,50,0.0311000285721206
2016,6,tv,Male,All,L,lenient,50,0.0553945249471774
2016,6,tv,Female,All,L,lenient,50,0.0414755854449213
2016,7,tv,Male,All,L,lenient,50,0.0733063269103243
2016,7,tv,Female,All,L,lenient,50,0.0559136830043439
2016,8,tv,Male,All,L,lenient,50,0.0454874443043385
2016,8,tv,Female,All,L,lenient,50,0.0328034872001054
2016,9,tv,Male,All,L,lenient,50,0.0544865379199459
2016,9,tv,Female,All,L,lenient,50,0.0396277955457119
2016,10,tv,Male,All,L,lenient,50,0.0590358611143581
2016,10,tv,Female,All,L,lenient,50,0.0501626728181377
2016,11,tv,Male,All,L,lenient,50,0.0806170125014437
2016,11,tv,Female,All,L,lenient,50,0.0640105753855568
2016,12,tv,Male,All,L,lenient,50,0.0437489772290245
2016,12,tv,Female,All,L,lenient,50,0.0361530822605489
2017,1,tv,Male,All,L,lenient,50,0.0554594428238771
2017,1,tv,Female,All,L,lenient,50,0.0451957246497451
2017,2,tv,Male,All,L,lenient,50,0.0600674812814011
2017,2,tv,Female,All,L,lenient,50,0.0463232693359622
2017,3,tv,Male,All,L,lenient,50,0.0588518996165262
2017,3,tv,Female,All,L,lenient,50,0.0452636655448108
2017,4,tv,Male,All,L,lenient,50,0.0623742526843168
2017,4,tv,Female,All,L,lenient,50,0.0469031236822823
2017,5,tv,Male,All,L,lenient,50,0.0634542887929938
2017,5,tv,Female,All,L,lenient,50,0.0496018821862953
2017,6,tv,Male,All,L,lenient,50,0.0624349222475415
2017,6,tv,Female,All,L,lenient,50,0.0505315051210518
2017,7,tv,Male,All,L,lenient,50,0.0634039742472064
2017,7,tv,Female,All,L,lenient,50,0.0494006744556523
2017,8,tv,Male,All,L,lenient,50,0.0655663492122515
2017,8,tv,Female,All,L,lenient,50,0.0546300272606854
2017,9,tv,Male,All,L,lenient,50,0.0684533984692846
2017,9,tv,Female,All,L,lenient,50,0.0562100896813909
2017,11,tv,Male,All,L,lenient,50,0.052910641914579
2017,11,tv,Female,All,L,lenient,50,0.0428563359560953
2017,12,tv,Male,All,L,lenient,50,0.0563763573750367
2017,12,tv,Female,All,L,lenient,50,0.0443878918517814
2018,1,tv,Male,All,L,lenient,50,0.0529151552814416
2018,1,tv,Female,All,L,lenient,50,0.0397375004426337
2018,2,tv,Male,All,L,lenient,50,0.0514125078526646
2018,2,tv,Female,All,L,lenient,50,0.0407586621737782
2018,3,tv,Male,All,L,lenient,50,0.0519376189388024
2018,3,tv,Female,All,L,lenient,50,0.0422091861351241
2018,4,tv,Male,All,L,lenient,50,0.0548010962851103
2018,4,tv,Female,All,L,lenient,50,0.0434229165534016
2018,5,tv,Male,All,L,lenient,50,0.0487537521946663
2018,5,tv,Female,All,L,lenient,50,0.0396108481412608
2018,6,tv,Male,All,L,lenient,50,0.0505037672585744
2018,6,tv,Female,All,L,lenient,50,0.0415908404877084
2018,7,tv,Male,All,L,lenient,50,0.0531181334787183
2018,7,tv,Female,All,L,lenient,50,0.0419382410376589
2018,8,tv,Male,All,L,lenient,50,0.0531098803893514
2018,8,tv,Female,All,L,lenient,50,0.0445484796276558
2018,9,tv,Male,All,L,lenient,50,0.0572615935010161
2018,9,tv,Female,All,L,lenient,50,0.0489086119913481
2018,10,tv,Male,All,L,lenient,50,0.051298046759581
2018,10,tv,Female,All,L,lenient,50,0.0409639343624868
2018,11,tv,Male,All,L,lenient,50,0.0636072543767583
2018,11,tv,Female,All,L,lenient,50,0.0542887441261571
2018,12,tv,Male,All,L,lenient,50,0.0558906028362872
2018,12,tv,Female,All,L,lenient,50,0.0458061303993548
2019,1,tv,Male,All,L,lenient,50,0.0745146191534762
2019,1,tv,Female,All,L,lenient,50,0.0653147652710954
2019,2,tv,Male,All,L,lenient,50,0.0727676521501965
2019,2,tv,Female,All,L,lenient,50,0.0641639858479494
2019,3,tv,Male,All,L,lenient,50,0.0665179638139883
2019,3,tv,Female,All,L,lenient,50,0.0558275266049823
2019,4,tv,Male,All,L,lenient,50,0.0619306492869419
2019,4,tv,Female,All,L,lenient,50,0.0547105924536655
2019,5,tv,Male,All,L,lenient,50,0.0590644286390029
2019,5,tv,Female,All,L,lenient,50,0.0509018388160221
2019,6,tv,Male,All,L,lenient,50,0.0566979066848992
2019,6,tv,Female,All,L,lenient,50,0.0508529833012115
2019,7,tv,Male,All,L,lenient,50,0.0675400092717636
2019,7,tv,Female,All,L,lenient,50,0.0574560876542201
2019,8,tv,Male,All,L,lenient,50,0.0632368072736474
2019,8,tv,Female,All,L,lenient,50,0.0559747821136264
2019,9,tv,Male,All,L,lenient,50,0.0600511335780934
2019,9,tv,Female,All,L,lenient,50,0.0531832957480911
2019,10,tv,Male,All,L,lenient,50,0.0702286277774527
2019,10,tv,Female,All,L,lenient,50,0.0615439865119575
2019,11,tv,Male,All,L,lenient,50,0.0607714283452065
2019,11,tv,Female,All,L,lenient,50,0.0535140561407724
2019,12,tv,Male,All,L,lenient,50,0.0674474943795957
2019,12,tv,Female,All,L,lenient,50,0.0582526309040937
2020,1,tv,Male,All,L,lenient,50,0.0810441468943363
2020,1,tv,Female,All,L,lenient,50,0.0677300110838419
2020,2,tv,Male,All,L,lenient,50,0.068106757661999
2020,2,tv,Female,All,L,lenient,50,0.0568879575468546
2020,3,tv,Male,All,L,lenient,50,0.0982059871979713
2020,3,tv,Female,All,L,lenient,50,0.0905087624226162
2020,4,tv,Male,All,L,lenient,50,0.0885870076699171
2020,4,tv,Female,All,L,lenient,50,0.0809058424165827
2020,5,tv,Male,All,L,lenient,50,0.0921227216219741
2020,5,tv,Female,All,L,lenient,50,0.084478343875359
2020,6,tv,Male,All,L,lenient,50,0.0920981035349008
2020,6,tv,Female,All,L,lenient,50,0.088026817946337
2020,7,tv,Male,All,L,lenient,50,0.0794180517486727
2020,7,tv,Female,All,L,lenient,50,0.0766254232746597
2020,8,tv,Male,All,L,lenient,50,0.0862453836064944
2020,8,tv,Female,All,L,lenient,50,0.0816065374760737
2020,9,tv,Male,All,L,lenient,50,0.0809852223530373
2020,9,tv,Female,All,L,lenient,50,0.0730760627304058
2020,10,tv,Male,All,L,lenient,50,0.0864681705555512
2020,10,tv,Female,All,L,lenient,50,0.082863397391828
2020,11,tv,Male,All,L,lenient,50,0.142535924799496
2020,11,tv,Female,All,L,lenient,50,0.133710212754697
2020,12,tv,Male,All,L,lenient,50,0.0919584240764039
2020,12,tv,Female,All,L,lenient,50,0.0871534244002069
2021,1,tv,Male,All,L,lenient,50,0.134218936074421
2021,1,tv,Female,All,L,lenient,50,0.130889105302835
2021,2,tv,Male,All,L,lenient,50,0.0969414196875851
2021,2,tv,Female,All,L,lenient,50,0.0920043818276979
2021,3,tv,Male,All,L,lenient,50,0.0721756745500522
2021,3,tv,Female,All,L,lenient,50,0.0624508302207414
2021,4,tv,Male,All,L,lenient,50,0.0733521997538701
2021,4,tv,Female,All,L,lenient,50,0.0681858356576398
2021,5,tv,Male,All,L,lenient,50,0.0653295255932441
2021,5,tv,Female,All,L,lenient,50,0.0578036410198419
2021,6,tv,Male,All,L,lenient,50,0.0620181285578428
2021,6,tv,Female,All,L,lenient,50,0.0558538518050753
2021,7,tv,Male,All,L,lenient,50,0.0607816219037329
2021,7,tv,Female,All,L,lenient,50,0.0530313622507131
2021,8,tv,Male,All,L,lenient,50,0.0628639443532958
2021,8,tv,Female,All,L,lenient,50,0.056218805946884
2021,9,tv,Male,All,L,lenient,50,0.0529804849568569
2021,9,tv,Female,All,L,lenient,50,0.049487146508849
2021,10,tv,Male,All,L,lenient,50,0.0483984906506503
2021,10,tv,Female,All,L,lenient,50,0.0419332584927884
2021,11,tv,Male,All,L,lenient,50,0.0500502245700357
2021,11,tv,Female,All,L,lenient,50,0.0438784641616331
2021,12,tv,Male,All,L,lenient,50,0.0539603458945083
2021,12,tv,Female,All,L,lenient,50,0.0496326999927921
2022,1,tv,Male,All,L,lenient,50,0.0456386075042412
2022,1,tv,Female,All,L,lenient,50,0.0393312659408183
2022,2,tv,Male,All,L,lenient,50,0.0649218979911029
2022,2,tv,Female,All,L,lenient,50,0.0524401505372195
2022,3,tv,Male,All,L,lenient,50,0.0730870904810311
2022,3,tv,Female,All,L,lenient,50,0.0621352601407887
2022,4,tv,Male,All,L,lenient,50,0.0545402566668595
2022,4,tv,Female,All,L,lenient,50,0.0465814097805255
2022,5,tv,Male,All,L,lenient,50,0.0530020760073064
2022,5,tv,Female,All,L,lenient,50,0.0457647950399364
2022,6,tv,Male,All,L,lenient,50,0.0513352897195108
2022,6,tv,Female,All,L,lenient,50,0.0450005571187029
2022,7,tv,Male,All,L,lenient,50,0.0535299433668258
2022,7,tv,Female,All,L,lenient,50,0.0476635315106873
2022,8,tv,Male,All,L,lenient,50,0.053834122441035
2022,8,tv,Female,All,L,lenient,50,0.0477632746811701
2022,9,tv,Male,All,L,lenient,50,0.0536758372430331
2022,9,tv,Female,All,L,lenient,50,0.0504993314927324
2022,10,tv,Male,All,L,lenient,50,0.0464037016678143
2022,10,tv,Female,All,L,lenient,50,0.0423181337228677
2016,1,tv,Male,All,L,stringent,50,0.0067854131401486
2016,1,tv,Female,All,L,stringent,50,0.0055169843303854
2016,2,tv,Male,All,L,stringent,50,0.0111925743014327
2016,2,tv,Female,All,L,stringent,50,0.00900107191802
2016,3,tv,Male,All,L,stringent,50,0.0055107052672665
2016,3,tv,Female,All,L,stringent,50,0.0040070837580432
2016,4,tv,Male,All,L,stringent,50,0.0103298473973761
2016,4,tv,Female,All,L,stringent,50,0.0073712069930151
2016,5,tv,Male,All,L,stringent,50,0.011716331941491
2016,5,tv,Female,All,L,stringent,50,0.0089605960934324
2016,6,tv,Male,All,L,stringent,50,0.0111546848587787
2016,6,tv,Female,All,L,stringent,50,0.0085050269857667
2016,7,tv,Male,All,L,stringent,50,0.0099295738540553
2016,7,tv,Female,All,L,stringent,50,0.0084277783355233
2016,8,tv,Male,All,L,stringent,50,0.0054231875061208
2016,8,tv,Female,All,L,stringent,50,0.0045416864495175
2016,9,tv,Male,All,L,stringent,50,0.0082051238565731
2016,9,tv,Female,All,L,stringent,50,0.0062296220985186
2016,10,tv,Male,All,L,stringent,50,0.0087194524977561
2016,10,tv,Female,All,L,stringent,50,0.0085737949826852
2016,11,tv,Male,All,L,stringent,50,0.0160579684097054
2016,11,tv,Female,All,L,stringent,50,0.0131771736841633
2016,12,tv,Male,All,L,stringent,50,0.0110604934630626
2016,12,tv,Female,All,L,stringent,50,0.0092577016617882
2017,1,tv,Male,All,L,stringent,50,0.0078462824816818
2017,1,tv,Female,All,L,stringent,50,0.0063226707454521
2017,2,tv,Male,All,L,stringent,50,0.0130470184805678
2017,2,tv,Female,All,L,stringent,50,0.0108854866410641
2017,3,tv,Male,All,L,stringent,50,0.0129976516038599
2017,3,tv,Female,All,L,stringent,50,0.0111144268738594
2017,4,tv,Male,All,L,stringent,50,0.0139226041868649
2017,4,tv,Female,All,L,stringent,50,0.0115269503137552
2017,5,tv,Male,All,L,stringent,50,0.0129850638525715
2017,5,tv,Female,All,L,stringent,50,0.0114968377149343
2017,6,tv,Male,All,L,stringent,50,0.0163301836663174
2017,6,tv,Female,All,L,stringent,50,0.0142454648521252
2017,7,tv,Male,All,L,stringent,50,0.013850309224703
2017,7,tv,Female,All,L,stringent,50,0.0129353361817406
2017,8,tv,Male,All,L,stringent,50,0.012362521473988
2017,8,tv,Female,All,L,stringent,50,0.0126811847853484
2017,9,tv,Male,All,L,stringent,50,0.0178999800516592
2017,9,tv,Female,All,L,stringent,50,0.0164308298812346
2017,11,tv,Male,All,L,stringent,50,0.0117430428032885
2017,11,tv,Female,All,L,stringent,50,0.0107337535418719
2017,12,tv,Male,All,L,stringent,50,0.0107625817718066
2017,12,tv,Female,All,L,stringent,50,0.0091677650393169
2018,1,tv,Male,All,L,stringent,50,0.0135236176514601
2018,1,tv,Female,All,L,stringent,50,0.011093943244423
2018,2,tv,Male,All,L,stringent,50,0.0120322609821248
2018,2,tv,Female,All,L,stringent,50,0.0105647904974911
2018,3,tv,Male,All,L,stringent,50,0.0119080485178313
2018,3,tv,Female,All,L,stringent,50,0.0107802749586566
2018,4,tv,Male,All,L,stringent,50,0.0131165976179983
2018,4,tv,Female,All,L,stringent,50,0.0115450408120008
2018,5,tv,Male,All,L,stringent,50,0.0091233761557108
2018,5,tv,Female,All,L,stringent,50,0.00876849618283
2018,6,tv,Male,All,L,stringent,50,0.0139935448770322
2018,6,tv,Female,All,L,stringent,50,0.0121763168382897
2018,7,tv,Male,All,L,stringent,50,0.0123653361003875
2018,7,tv,Female,All,L,stringent,50,0.0103697710961634
2018,8,tv,Male,All,L,stringent,50,0.0116894687239707
2018,8,tv,Female,All,L,stringent,50,0.0104311045517997
2018,9,tv,Male,All,L,stringent,50,0.0156817446899703
2018,9,tv,Female,All,L,stringent,50,0.0144433125589174
2018,10,tv,Male,All,L,stringent,50,0.010026487347939
2018,10,tv,Female,All,L,stringent,50,0.0092183922803108
2018,11,tv,Male,All,L,stringent,50,0.0170020962722855
2018,11,tv,Female,All,L,stringent,50,0.0173036241780402
2018,12,tv,Male,All,L,stringent,50,0.011702912597373
