year,month,state,medium,partisanship_scenario,diet_threshold,left_pct,right_pct
2017,9,MS,web,lenient,75,0.015,0.018
2017,9,MS,web,stringent,50,0.003,0.014
2017,9,MS,web,stringent,75,0.001,0.008
2017,9,MT,tv,lenient,50,0.065,0.115
2017,9,MT,tv,lenient,75,0.028,0.089
2017,9,MT,tv,stringent,50,0.039,0.115
2017,9,MT,tv,stringent,75,0.011,0.089
2017,9,MT,web,lenient,50,0.012,0.022
2017,9,MT,web,lenient,75,0.006,0.012
2017,9,MT,web,stringent,50,0.001,0.011
2017,9,MT,web,stringent,75,0.000,0.000
2017,9,NC,tv,lenient,50,0.074,0.075
2017,9,NC,tv,lenient,75,0.036,0.044
2017,9,NC,tv,stringent,50,0.030,0.075
2017,9,NC,tv,stringent,75,0.014,0.044
2017,9,NC,web,lenient,50,0.019,0.015
2017,9,NC,web,lenient,75,0.008,0.006
2017,9,NC,web,stringent,50,0.009,0.004
2017,9,NC,web,stringent,75,0.004,0.001
2017,9,ND,tv,lenient,50,0.046,0.053
2017,9,ND,tv,lenient,75,0.031,0.000
2017,9,ND,tv,stringent,50,0.017,0.053
2017,9,ND,tv,stringent,75,0.017,0.000
2017,9,ND,web,lenient,50,0.041,0.023
2017,9,ND,web,lenient,75,0.038,0.013
2017,9,ND,web,stringent,50,0.007,0.000
2017,9,ND,web,stringent,75,0.005,0.000
2017,9,NE,tv,lenient,50,0.034,0.085
2017,9,NE,tv,lenient,75,0.017,0.043
2017,9,NE,tv,stringent,50,0.022,0.085
2017,9,NE,tv,stringent,75,0.008,0.043
2017,9,NE,web,lenient,50,0.011,0.066
2017,9,NE,web,lenient,75,0.003,0.041
2017,9,NE,web,stringent,50,0.006,0.011
2017,9,NE,web,stringent,75,0.000,0.004
2017,9,NH,tv,lenient,50,0.086,0.090
2017,9,NH,tv,lenient,75,0.034,0.045
2017,9,NH,tv,stringent,50,0.022,0.090
2017,9,NH,tv,stringent,75,0.000,0.045
2017,9,NH,web,lenient,50,0.017,0.017
2017,9,NH,web,lenient,75,0.017,0.012
2017,9,NH,web,stringent,50,0.013,0.006
2017,9,NH,web,stringent,75,0.013,0.006
2017,9,NJ,tv,lenient,50,0.117,0.064
2017,9,NJ,tv,lenient,75,0.065,0.049
2017,9,NJ,tv,stringent,50,0.041,0.064
2017,9,NJ,tv,stringent,75,0.022,0.049
2017,9,NJ,web,lenient,50,0.032,0.022
2017,9,NJ,web,lenient,75,0.024,0.008
2017,9,NJ,web,stringent,50,0.011,0.004
2017,9,NJ,web,stringent,75,0.006,0.003
2017,9,NM,tv,lenient,50,0.068,0.067
2017,9,NM,tv,lenient,75,0.039,0.051
2017,9,NM,tv,stringent,50,0.021,0.067
2017,9,NM,tv,stringent,75,0.008,0.051
2017,9,NM,web,lenient,50,0.016,0.023
2017,9,NM,web,lenient,75,0.012,0.023
2017,9,NM,web,stringent,50,0.011,0.002
2017,9,NM,web,stringent,75,0.011,0.000
2017,9,NV,tv,lenient,50,0.087,0.095
2017,9,NV,tv,lenient,75,0.050,0.067
2017,9,NV,tv,stringent,50,0.044,0.095
2017,9,NV,tv,stringent,75,0.018,0.067
2017,9,NV,web,lenient,50,0.026,0.010
2017,9,NV,web,lenient,75,0.021,0.007
2017,9,NV,web,stringent,50,0.003,0.004
2017,9,NV,web,stringent,75,0.001,0.003
2017,9,NY,tv,lenient,50,0.113,0.057
2017,9,NY,tv,lenient,75,0.064,0.037
2017,9,NY,tv,stringent,50,0.033,0.057
2017,9,NY,tv,stringent,75,0.014,0.037
2017,9,NY,web,lenient,50,0.040,0.006
2017,9,NY,web,lenient,75,0.024,0.002
2017,9,NY,web,stringent,50,0.014,0.002
2017,9,NY,web,stringent,75,0.009,0.001
2017,9,OH,tv,lenient,50,0.073,0.075
2017,9,OH,tv,lenient,75,0.035,0.046
2017,9,OH,tv,stringent,50,0.028,0.075
2017,9,OH,tv,stringent,75,0.014,0.046
2017,9,OH,web,lenient,50,0.017,0.020
2017,9,OH,web,lenient,75,0.011,0.006
2017,9,OH,web,stringent,50,0.003,0.006
2017,9,OH,web,stringent,75,0.002,0.003
2017,9,OK,tv,lenient,50,0.058,0.077
2017,9,OK,tv,lenient,75,0.027,0.044
2017,9,OK,tv,stringent,50,0.026,0.077
2017,9,OK,tv,stringent,75,0.009,0.044
2017,9,OK,web,lenient,50,0.022,0.023
2017,9,OK,web,lenient,75,0.020,0.014
2017,9,OK,web,stringent,50,0.008,0.008
2017,9,OK,web,stringent,75,0.008,0.003
2017,9,OR,tv,lenient,50,0.068,0.067
2017,9,OR,tv,lenient,75,0.033,0.042
2017,9,OR,tv,stringent,50,0.027,0.067
2017,9,OR,tv,stringent,75,0.010,0.042
2017,9,OR,web,lenient,50,0.018,0.027
2017,9,OR,web,lenient,75,0.011,0.018
2017,9,OR,web,stringent,50,0.008,0.004
2017,9,OR,web,stringent,75,0.007,0.001
2017,9,PA,tv,lenient,50,0.092,0.077
2017,9,PA,tv,lenient,75,0.057,0.046
2017,9,PA,tv,stringent,50,0.035,0.077
2017,9,PA,tv,stringent,75,0.022,0.046
2017,9,PA,web,lenient,50,0.023,0.023
2017,9,PA,web,lenient,75,0.007,0.015
2017,9,PA,web,stringent,50,0.004,0.007
2017,9,PA,web,stringent,75,0.002,0.004
2017,9,RI,tv,lenient,50,0.081,0.052
2017,9,RI,tv,lenient,75,0.045,0.028
2017,9,RI,tv,stringent,50,0.035,0.052
2017,9,RI,tv,stringent,75,0.009,0.028
2017,9,RI,web,lenient,50,0.022,0.002
2017,9,RI,web,lenient,75,0.016,0.000
2017,9,RI,web,stringent,50,0.014,0.000
2017,9,RI,web,stringent,75,0.014,0.000
2017,9,SC,tv,lenient,50,0.052,0.072
2017,9,SC,tv,lenient,75,0.029,0.043
2017,9,SC,tv,stringent,50,0.025,0.072
2017,9,SC,tv,stringent,75,0.010,0.043
2017,9,SC,web,lenient,50,0.013,0.035
2017,9,SC,web,lenient,75,0.004,0.026
2017,9,SC,web,stringent,50,0.005,0.010
2017,9,SC,web,stringent,75,0.001,0.005
2017,9,SD,tv,lenient,50,0.051,0.059
2017,9,SD,tv,lenient,75,0.000,0.027
2017,9,SD,tv,stringent,50,0.000,0.059
2017,9,SD,tv,stringent,75,0.000,0.027
2017,9,SD,web,lenient,50,0.034,0.090
2017,9,SD,web,lenient,75,0.030,0.073
2017,9,SD,web,stringent,50,0.026,0.017
2017,9,SD,web,stringent,75,0.026,0.017
2017,9,TN,tv,lenient,50,0.056,0.073
2017,9,TN,tv,lenient,75,0.025,0.049
2017,9,TN,tv,stringent,50,0.026,0.073
2017,9,TN,tv,stringent,75,0.007,0.049
2017,9,TN,web,lenient,50,0.026,0.028
2017,9,TN,web,lenient,75,0.018,0.018
2017,9,TN,web,stringent,50,0.013,0.011
2017,9,TN,web,stringent,75,0.009,0.004
2017,9,TX,tv,lenient,50,0.048,0.073
2017,9,TX,tv,lenient,75,0.023,0.046
2017,9,TX,tv,stringent,50,0.015,0.073
2017,9,TX,tv,stringent,75,0.006,0.046
2017,9,TX,web,lenient,50,0.020,0.029
2017,9,TX,web,lenient,75,0.015,0.022
2017,9,TX,web,stringent,50,0.007,0.011
2017,9,TX,web,stringent,75,0.005,0.007
2017,9,UT,tv,lenient,50,0.050,0.060
2017,9,UT,tv,lenient,75,0.030,0.046
2017,9,UT,tv,stringent,50,0.017,0.060
2017,9,UT,tv,stringent,75,0.012,0.046
2017,9,UT,web,lenient,50,0.023,0.106
2017,9,UT,web,lenient,75,0.017,0.086
2017,9,UT,web,stringent,50,0.001,0.017
2017,9,UT,web,stringent,75,0.001,0.010
2017,9,VA,tv,lenient,50,0.118,0.082
2017,9,VA,tv,lenient,75,0.066,0.052
2017,9,VA,tv,stringent,50,0.039,0.082
2017,9,VA,tv,stringent,75,0.018,0.052
2017,9,VA,web,lenient,50,0.034,0.030
2017,9,VA,web,lenient,75,0.015,0.020
2017,9,VA,web,stringent,50,0.011,0.003
2017,9,VA,web,stringent,75,0.007,0.001
2017,9,VT,tv,lenient,50,0.037,0.054
2017,9,VT,tv,lenient,75,0.037,0.036
2017,9,VT,tv,stringent,50,0.037,0.054
2017,9,VT,tv,stringent,75,0.037,0.036
2017,9,VT,web,lenient,50,0.030,0.014
2017,9,VT,web,lenient,75,0.003,0.009
2017,9,VT,web,stringent,50,0.025,0.005
2017,9,VT,web,stringent,75,0.000,0.005
2017,9,WA,tv,lenient,50,0.090,0.054
2017,9,WA,tv,lenient,75,0.052,0.039
2017,9,WA,tv,stringent,50,0.039,0.054
2017,9,WA,tv,stringent,75,0.021,0.039
2017,9,WA,web,lenient,50,0.021,0.020
2017,9,WA,web,lenient,75,0.011,0.009
2017,9,WA,web,stringent,50,0.012,0.011
2017,9,WA,web,stringent,75,0.006,0.005
2017,9,WI,tv,lenient,50,0.071,0.065
2017,9,WI,tv,lenient,75,0.030,0.046
2017,9,WI,tv,stringent,50,0.029,0.065
2017,9,WI,tv,stringent,75,0.015,0.046
2017,9,WI,web,lenient,50,0.021,0.040
2017,9,WI,web,lenient,75,0.012,0.016
2017,9,WI,web,stringent,50,0.010,0.020
2017,9,WI,web,stringent,75,0.002,0.001
2017,9,WV,tv,lenient,50,0.051,0.121
2017,9,WV,tv,lenient,75,0.030,0.056
2017,9,WV,tv,stringent,50,0.004,0.121
2017,9,WV,tv,stringent,75,0.000,0.056
2017,9,WV,web,lenient,50,0.008,0.017
2017,9,WV,web,lenient,75,0.007,0.013
2017,9,WV,web,stringent,50,0.001,0.006
2017,9,WV,web,stringent,75,0.001,0.005
2017,9,WY,tv,lenient,50,0.027,0.099
2017,9,WY,tv,lenient,75,0.016,0.073
2017,9,WY,tv,stringent,50,0.019,0.099
2017,9,WY,tv,stringent,75,0.000,0.073
2017,9,WY,web,lenient,50,0.029,0.047
2017,9,WY,web,lenient,75,0.021,0.042
2017,9,WY,web,stringent,50,0.021,0.012
2017,9,WY,web,stringent,75,0.021,0.000
2017,10,AK,web,lenient,50,0.004,0.112
2017,10,AK,web,lenient,75,0.002,0.090
2017,10,AK,web,stringent,50,0.000,0.005
2017,10,AK,web,stringent,75,0.000,0.005
2017,10,AL,web,lenient,50,0.011,0.033
2017,10,AL,web,lenient,75,0.007,0.025
2017,10,AL,web,stringent,50,0.002,0.009
2017,10,AL,web,stringent,75,0.001,0.006
2017,10,AR,web,lenient,50,0.018,0.028
2017,10,AR,web,lenient,75,0.009,0.018
2017,10,AR,web,stringent,50,0.007,0.015
2017,10,AR,web,stringent,75,0.001,0.009
2017,10,AZ,web,lenient,50,0.024,0.033
2017,10,AZ,web,lenient,75,0.014,0.022
2017,10,AZ,web,stringent,50,0.008,0.011
2017,10,AZ,web,stringent,75,0.002,0.008
2017,10,CA,web,lenient,50,0.032,0.015
2017,10,CA,web,lenient,75,0.023,0.010
2017,10,CA,web,stringent,50,0.010,0.006
2017,10,CA,web,stringent,75,0.007,0.003
2017,10,CO,web,lenient,50,0.044,0.034
2017,10,CO,web,lenient,75,0.017,0.016
2017,10,CO,web,stringent,50,0.007,0.009
2017,10,CO,web,stringent,75,0.003,0.005
2017,10,CT,web,lenient,50,0.023,0.052
2017,10,CT,web,lenient,75,0.019,0.039
2017,10,CT,web,stringent,50,0.007,0.037
2017,10,CT,web,stringent,75,0.003,0.033
2017,10,DC,web,lenient,50,0.032,0.016
2017,10,DC,web,lenient,75,0.030,0.008
2017,10,DC,web,stringent,50,0.000,0.003
2017,10,DC,web,stringent,75,0.000,0.000
2017,10,DE,web,lenient,50,0.012,0.196
2017,10,DE,web,lenient,75,0.011,0.103
2017,10,DE,web,stringent,50,0.010,0.008
2017,10,DE,web,stringent,75,0.009,0.001
2017,10,FL,web,lenient,50,0.018,0.026
2017,10,FL,web,lenient,75,0.014,0.016
2017,10,FL,web,stringent,50,0.006,0.010
2017,10,FL,web,stringent,75,0.004,0.003
2017,10,GA,web,lenient,50,0.021,0.017
2017,10,GA,web,lenient,75,0.013,0.011
2017,10,GA,web,stringent,50,0.010,0.004
2017,10,GA,web,stringent,75,0.003,0.003
2017,10,HI,web,lenient,50,0.007,0.017
2017,10,HI,web,lenient,75,0.004,0.014
2017,10,HI,web,stringent,50,0.001,0.013
2017,10,HI,web,stringent,75,0.000,0.003
2017,10,IA,web,lenient,50,0.026,0.020
2017,10,IA,web,lenient,75,0.009,0.017
2017,10,IA,web,stringent,50,0.009,0.006
2017,10,IA,web,stringent,75,0.002,0.005
2017,10,ID,web,lenient,50,0.072,0.030
2017,10,ID,web,lenient,75,0.007,0.009
2017,10,ID,web,stringent,50,0.063,0.004
2017,10,ID,web,stringent,75,0.000,0.002
2017,10,IL,web,lenient,50,0.017,0.014
2017,10,IL,web,lenient,75,0.010,0.010
2017,10,IL,web,stringent,50,0.006,0.005
2017,10,IL,web,stringent,75,0.002,0.003
2017,10,IN,web,lenient,50,0.026,0.035
2017,10,IN,web,lenient,75,0.018,0.018
2017,10,IN,web,stringent,50,0.009,0.008
2017,10,IN,web,stringent,75,0.007,0.006
2017,10,KS,web,lenient,50,0.016,0.020
2017,10,KS,web,lenient,75,0.009,0.013
2017,10,KS,web,stringent,50,0.005,0.004
2017,10,KS,web,stringent,75,0.002,0.000
2017,10,KY,web,lenient,50,0.017,0.010
2017,10,KY,web,lenient,75,0.013,0.005
2017,10,KY,web,stringent,50,0.009,0.002
2017,10,KY,web,stringent,75,0.008,0.002
2017,10,LA,web,lenient,50,0.017,0.039
2017,10,LA,web,lenient,75,0.009,0.031
2017,10,LA,web,stringent,50,0.002,0.007
2017,10,LA,web,stringent,75,0.000,0.003
2017,10,MA,web,lenient,50,0.029,0.016
2017,10,MA,web,lenient,75,0.019,0.010
2017,10,MA,web,stringent,50,0.011,0.009
2017,10,MA,web,stringent,75,0.005,0.004
2017,10,MD,web,lenient,50,0.046,0.019
2017,10,MD,web,lenient,75,0.033,0.007
2017,10,MD,web,stringent,50,0.016,0.007
2017,10,MD,web,stringent,75,0.009,0.003
2017,10,ME,web,lenient,50,0.020,0.024
2017,10,ME,web,lenient,75,0.008,0.016
2017,10,ME,web,stringent,50,0.009,0.008
2017,10,ME,web,stringent,75,0.001,0.001
2017,10,MI,web,lenient,50,0.019,0.032
2017,10,MI,web,lenient,75,0.012,0.013
2017,10,MI,web,stringent,50,0.007,0.006
2017,10,MI,web,stringent,75,0.005,0.005
2017,10,MN,web,lenient,50,0.026,0.016
2017,10,MN,web,lenient,75,0.017,0.013
2017,10,MN,web,stringent,50,0.015,0.006
2017,10,MN,web,stringent,75,0.009,0.003
2017,10,MO,web,lenient,50,0.018,0.010
2017,10,MO,web,lenient,75,0.012,0.008
2017,10,MO,web,stringent,50,0.003,0.002
2017,10,MO,web,stringent,75,0.002,0.002
2017,10,MS,web,lenient,50,0.018,0.018
2017,10,MS,web,lenient,75,0.013,0.008
2017,10,MS,web,stringent,50,0.007,0.005
2017,10,MS,web,stringent,75,0.006,0.003
2017,10,MT,web,lenient,50,0.023,0.016
2017,10,MT,web,lenient,75,0.010,0.008
2017,10,MT,web,stringent,50,0.001,0.002
2017,10,MT,web,stringent,75,0.001,0.000
2017,10,NC,web,lenient,50,0.021,0.019
2017,10,NC,web,lenient,75,0.012,0.012
2017,10,NC,web,stringent,50,0.006,0.006
2017,10,NC,web,stringent,75,0.005,0.002
2017,10,ND,web,lenient,50,0.008,0.037
2017,10,ND,web,lenient,75,0.008,0.018
2017,10,ND,web,stringent,50,0.002,0.002
2017,10,ND,web,stringent,75,0.002,0.002
2017,10,NE,web,lenient,50,0.005,0.056
2017,10,NE,web,lenient,75,0.004,0.044
2017,10,NE,web,stringent,50,0.001,0.003
2017,10,NE,web,stringent,75,0.001,0.003
2017,10,NH,web,lenient,50,0.023,0.011
2017,10,NH,web,lenient,75,0.010,0.009
2017,10,NH,web,stringent,50,0.003,0.001
2017,10,NH,web,stringent,75,0.003,0.000
2017,10,NJ,web,lenient,50,0.025,0.013
2017,10,NJ,web,lenient,75,0.013,0.006
2017,10,NJ,web,stringent,50,0.010,0.002
2017,10,NJ,web,stringent,75,0.005,0.001
2017,10,NM,web,lenient,50,0.018,0.023
2017,10,NM,web,lenient,75,0.007,0.018
2017,10,NM,web,stringent,50,0.008,0.003
2017,10,NM,web,stringent,75,0.001,0.001
2017,10,NV,web,lenient,50,0.014,0.019
2017,10,NV,web,lenient,75,0.008,0.012
2017,10,NV,web,stringent,50,0.007,0.003
2017,10,NV,web,stringent,75,0.002,0.002
2017,10,NY,web,lenient,50,0.030,0.015
2017,10,NY,web,lenient,75,0.019,0.012
2017,10,NY,web,stringent,50,0.013,0.003
2017,10,NY,web,stringent,75,0.007,0.002
2017,10,OH,web,lenient,50,0.023,0.014
2017,10,OH,web,lenient,75,0.019,0.010
2017,10,OH,web,stringent,50,0.010,0.006
2017,10,OH,web,stringent,75,0.009,0.005
2017,10,OK,web,lenient,50,0.017,0.027
2017,10,OK,web,lenient,75,0.011,0.020
2017,10,OK,web,stringent,50,0.004,0.010
2017,10,OK,web,stringent,75,0.003,0.007
2017,10,OR,web,lenient,50,0.023,0.028
2017,10,OR,web,lenient,75,0.018,0.020
2017,10,OR,web,stringent,50,0.006,0.009
2017,10,OR,web,stringent,75,0.004,0.004
2017,10,PA,web,lenient,50,0.023,0.018
2017,10,PA,web,lenient,75,0.013,0.014
2017,10,PA,web,stringent,50,0.007,0.005
2017,10,PA,web,stringent,75,0.006,0.004
2017,10,RI,web,lenient,50,0.028,0.003
2017,10,RI,web,lenient,75,0.021,0.000
2017,10,RI,web,stringent,50,0.016,0.001
2017,10,RI,web,stringent,75,0.016,0.000
2017,10,SC,web,lenient,50,0.019,0.038
2017,10,SC,web,lenient,75,0.007,0.032
2017,10,SC,web,stringent,50,0.009,0.003
2017,10,SC,web,stringent,75,0.004,0.002
2017,10,SD,web,lenient,50,0.030,0.074
2017,10,SD,web,lenient,75,0.003,0.074
2017,10,SD,web,stringent,50,0.006,0.021
2017,10,SD,web,stringent,75,0.000,0.000
2017,10,TN,web,lenient,50,0.027,0.031
2017,10,TN,web,lenient,75,0.018,0.021
2017,10,TN,web,stringent,50,0.010,0.008
2017,10,TN,web,stringent,75,0.005,0.003
2017,10,TX,web,lenient,50,0.018,0.031
2017,10,TX,web,lenient,75,0.013,0.021
2017,10,TX,web,stringent,50,0.007,0.008
2017,10,TX,web,stringent,75,0.005,0.005
2017,10,UT,web,lenient,50,0.018,0.089
2017,10,UT,web,lenient,75,0.011,0.069
2017,10,UT,web,stringent,50,0.002,0.006
2017,10,UT,web,stringent,75,0.002,0.000
2017,10,VA,web,lenient,50,0.022,0.028
2017,10,VA,web,lenient,75,0.012,0.023
2017,10,VA,web,stringent,50,0.006,0.008
2017,10,VA,web,stringent,75,0.003,0.005
2017,10,VT,web,lenient,50,0.098,0.007
2017,10,VT,web,lenient,75,0.009,0.007
2017,10,VT,web,stringent,50,0.011,0.003
2017,10,VT,web,stringent,75,0.002,0.003
2017,10,WA,web,lenient,50,0.029,0.019
2017,10,WA,web,lenient,75,0.020,0.014
2017,10,WA,web,stringent,50,0.013,0.008
2017,10,WA,web,stringent,75,0.008,0.006
2017,10,WI,web,lenient,50,0.021,0.051
2017,10,WI,web,lenient,75,0.008,0.020
2017,10,WI,web,stringent,50,0.009,0.026
2017,10,WI,web,stringent,75,0.000,0.006
2017,10,WV,web,lenient,50,0.012,0.025
2017,10,WV,web,lenient,75,0.009,0.017
2017,10,WV,web,stringent,50,0.001,0.004
2017,10,WV,web,stringent,75,0.001,0.002
2017,10,WY,web,lenient,50,0.025,0.027
2017,10,WY,web,lenient,75,0.021,0.021
2017,10,WY,web,stringent,50,0.005,0.003
2017,10,WY,web,stringent,75,0.000,0.000
2017,11,AK,tv,lenient,50,0.028,0.056
2017,11,AK,tv,lenient,75,0.000,0.027
2017,11,AK,tv,stringent,50,0.028,0.056
2017,11,AK,tv,stringent,75,0.000,0.027
2017,11,AK,web,lenient,50,0.005,0.019
2017,11,AK,web,lenient,75,0.000,0.002
2017,11,AK,web,stringent,50,0.000,0.007
2017,11,AK,web,stringent,75,0.000,0.000
2017,11,AL,tv,lenient,50,0.089,0.144
2017,11,AL,tv,lenient,75,0.048,0.088
2017,11,AL,tv,stringent,50,0.049,0.144
2017,11,AL,tv,stringent,75,0.022,0.088
2017,11,AL,web,lenient,50,0.014,0.032
2017,11,AL,web,lenient,75,0.006,0.026
2017,11,AL,web,stringent,50,0.006,0.015
2017,11,AL,web,stringent,75,0.003,0.011
2017,11,AR,tv,lenient,50,0.047,0.064
2017,11,AR,tv,lenient,75,0.024,0.048
2017,11,AR,tv,stringent,50,0.016,0.064
2017,11,AR,tv,stringent,75,0.009,0.048
2017,11,AR,web,lenient,50,0.018,0.031
2017,11,AR,web,lenient,75,0.011,0.019
2017,11,AR,web,stringent,50,0.005,0.008
2017,11,AR,web,stringent,75,0.004,0.007
2017,11,AZ,tv,lenient,50,0.086,0.075
2017,11,AZ,tv,lenient,75,0.048,0.063
2017,11,AZ,tv,stringent,50,0.045,0.075
2017,11,AZ,tv,stringent,75,0.020,0.063
2017,11,AZ,web,lenient,50,0.019,0.032
2017,11,AZ,web,lenient,75,0.013,0.022
2017,11,AZ,web,stringent,50,0.004,0.014
2017,11,AZ,web,stringent,75,0.002,0.005
2017,11,CA,tv,lenient,50,0.079,0.053
2017,11,CA,tv,lenient,75,0.042,0.035
2017,11,CA,tv,stringent,50,0.034,0.053
2017,11,CA,tv,stringent,75,0.016,0.035
2017,11,CA,web,lenient,50,0.024,0.014
2017,11,CA,web,lenient,75,0.014,0.008
2017,11,CA,web,stringent,50,0.006,0.006
2017,11,CA,web,stringent,75,0.003,0.004
2017,11,CO,tv,lenient,50,0.077,0.074
2017,11,CO,tv,lenient,75,0.041,0.052
2017,11,CO,tv,stringent,50,0.041,0.074
2017,11,CO,tv,stringent,75,0.015,0.052
2017,11,CO,web,lenient,50,0.021,0.018
2017,11,CO,web,lenient,75,0.016,0.013
2017,11,CO,web,stringent,50,0.007,0.010
2017,11,CO,web,stringent,75,0.005,0.005
2017,11,CT,tv,lenient,50,0.087,0.082
2017,11,CT,tv,lenient,75,0.038,0.053
2017,11,CT,tv,stringent,50,0.041,0.082
2017,11,CT,tv,stringent,75,0.019,0.053
2017,11,CT,web,lenient,50,0.032,0.051
2017,11,CT,web,lenient,75,0.021,0.047
2017,11,CT,web,stringent,50,0.011,0.041
2017,11,CT,web,stringent,75,0.007,0.041
2017,11,DC,tv,lenient,50,0.196,0.014
2017,11,DC,tv,lenient,75,0.142,0.005
2017,11,DC,tv,stringent,50,0.131,0.014
2017,11,DC,tv,stringent,75,0.071,0.005
2017,11,DC,web,lenient,50,0.052,0.003
2017,11,DC,web,lenient,75,0.035,0.001
2017,11,DC,web,stringent,50,0.033,0.000
2017,11,DC,web,stringent,75,0.031,0.000
2017,11,DE,tv,lenient,50,0.117,0.073
2017,11,DE,tv,lenient,75,0.063,0.051
2017,11,DE,tv,stringent,50,0.075,0.073
2017,11,DE,tv,stringent,75,0.040,0.051
2017,11,DE,web,lenient,50,0.022,0.067
2017,11,DE,web,lenient,75,0.022,0.067
2017,11,DE,web,stringent,50,0.011,0.007
2017,11,DE,web,stringent,75,0.011,0.001
2017,11,FL,tv,lenient,50,0.091,0.082
2017,11,FL,tv,lenient,75,0.053,0.057
2017,11,FL,tv,stringent,50,0.045,0.082
2017,11,FL,tv,stringent,75,0.022,0.057
2017,11,FL,web,lenient,50,0.016,0.019
2017,11,FL,web,lenient,75,0.009,0.009
2017,11,FL,web,stringent,50,0.006,0.007
2017,11,FL,web,stringent,75,0.004,0.003
2017,11,GA,tv,lenient,50,0.065,0.085
2017,11,GA,tv,lenient,75,0.038,0.060
2017,11,GA,tv,stringent,50,0.029,0.085
2017,11,GA,tv,stringent,75,0.014,0.060
2017,11,GA,web,lenient,50,0.022,0.015
2017,11,GA,web,lenient,75,0.018,0.009
2017,11,GA,web,stringent,50,0.009,0.004
2017,11,GA,web,stringent,75,0.008,0.002
2017,11,HI,tv,lenient,50,0.127,0.083
2017,11,HI,tv,lenient,75,0.073,0.068
2017,11,HI,tv,stringent,50,0.053,0.083
2017,11,HI,tv,stringent,75,0.015,0.068
2017,11,HI,web,lenient,50,0.044,0.091
2017,11,HI,web,lenient,75,0.031,0.084
2017,11,HI,web,stringent,50,0.013,0.006
2017,11,HI,web,stringent,75,0.002,0.000
2017,11,IA,tv,lenient,50,0.036,0.069
2017,11,IA,tv,lenient,75,0.009,0.047
2017,11,IA,tv,stringent,50,0.021,0.069
2017,11,IA,tv,stringent,75,0.009,0.047
2017,11,IA,web,lenient,50,0.022,0.017
2017,11,IA,web,lenient,75,0.013,0.010
2017,11,IA,web,stringent,50,0.017,0.011
2017,11,IA,web,stringent,75,0.010,0.006
2017,11,ID,tv,lenient,50,0.031,0.092
2017,11,ID,tv,lenient,75,0.017,0.070
2017,11,ID,tv,stringent,50,0.029,0.092
2017,11,ID,tv,stringent,75,0.006,0.070
2017,11,ID,web,lenient,50,0.019,0.021
2017,11,ID,web,lenient,75,0.008,0.013
2017,11,ID,web,stringent,50,0.003,0.001
2017,11,ID,web,stringent,75,0.003,0.001
2017,11,IL,tv,lenient,50,0.076,0.051
2017,11,IL,tv,lenient,75,0.041,0.035
2017,11,IL,tv,stringent,50,0.041,0.051
2017,11,IL,tv,stringent,75,0.023,0.035
2017,11,IL,web,lenient,50,0.022,0.015
2017,11,IL,web,lenient,75,0.011,0.011
2017,11,IL,web,stringent,50,0.009,0.006
2017,11,IL,web,stringent,75,0.004,0.005
2017,11,IN,tv,lenient,50,0.053,0.069
2017,11,IN,tv,lenient,75,0.026,0.052
2017,11,IN,tv,stringent,50,0.029,0.069
2017,11,IN,tv,stringent,75,0.015,0.052
2017,11,IN,web,lenient,50,0.024,0.014
2017,11,IN,web,lenient,75,0.017,0.008
2017,11,IN,web,stringent,50,0.008,0.004
2017,11,IN,web,stringent,75,0.008,0.002
2017,11,KS,tv,lenient,50,0.034,0.072
2017,11,KS,tv,lenient,75,0.017,0.053
2017,11,KS,tv,stringent,50,0.019,0.072
2017,11,KS,tv,stringent,75,0.007,0.053
2017,11,KS,web,lenient,50,0.012,0.030
2017,11,KS,web,lenient,75,0.007,0.022
2017,11,KS,web,stringent,50,0.005,0.004
2017,11,KS,web,stringent,75,0.005,0.003
2017,11,KY,tv,lenient,50,0.071,0.090
2017,11,KY,tv,lenient,75,0.038,0.066
2017,11,KY,tv,stringent,50,0.045,0.090
2017,11,KY,tv,stringent,75,0.017,0.066
2017,11,KY,web,lenient,50,0.014,0.010
2017,11,KY,web,lenient,75,0.007,0.007
2017,11,KY,web,stringent,50,0.007,0.002
2017,11,KY,web,stringent,75,0.003,0.002
2017,11,LA,tv,lenient,50,0.065,0.062
2017,11,LA,tv,lenient,75,0.046,0.034
2017,11,LA,tv,stringent,50,0.034,0.062
2017,11,LA,tv,stringent,75,0.021,0.034
2017,11,LA,web,lenient,50,0.046,0.049
2017,11,LA,web,lenient,75,0.015,0.048
2017,11,LA,web,stringent,50,0.003,0.012
2017,11,LA,web,stringent,75,0.001,0.011
2017,11,MA,tv,lenient,50,0.107,0.058
2017,11,MA,tv,lenient,75,0.058,0.038
2017,11,MA,tv,stringent,50,0.064,0.058
2017,11,MA,tv,stringent,75,0.027,0.038
2017,11,MA,web,lenient,50,0.023,0.032
2017,11,MA,web,lenient,75,0.015,0.011
2017,11,MA,web,stringent,50,0.007,0.007
2017,11,MA,web,stringent,75,0.005,0.006
2017,11,MD,tv,lenient,50,0.132,0.071
2017,11,MD,tv,lenient,75,0.088,0.052
2017,11,MD,tv,stringent,50,0.074,0.071
2017,11,MD,tv,stringent,75,0.036,0.052
2017,11,MD,web,lenient,50,0.025,0.034
2017,11,MD,web,lenient,75,0.018,0.023
