start year,start month,end year,end month,from,CNN,FOX,Hard Broadcast News,MSNBC,Newsmax,No or Minimal News,Other Cable,Soft Broadcast News,Spanish News
2016,4,2022,3,Soft Broadcast News,548932.533,1853488.232,10524523.948,,,14904985.967,1053250.121,,
2016,4,2022,3,Spanish News,84521.868,,72297.846,93464.885,,8806263.017,,196813.818,
2016,4,2022,4,CNN,,2012518.536,,1596797.640,46138.313,8438042.239,,,
2016,4,2022,4,FOX,,,,,1450082.001,8966912.531,,,80098.749
2016,4,2022,4,Hard Broadcast News,4256761.169,4171681.844,,358408.612,248253.848,25897891.976,,,
2016,4,2022,4,MSNBC,,240465.509,,,,4670922.156,950679.835,255272.640,
2016,4,2022,4,Newsmax,,,,19118.407,,450758.475,,39840.753,81673.930
2016,4,2022,4,Other Cable,431.442,447928.099,1438873.146,,54013.971,14712485.818,,,114181.632
2016,4,2022,4,Soft Broadcast News,293799.940,1698305.066,10494197.628,,,15428271.512,992344.523,,
2016,4,2022,4,Spanish News,56720.777,,81899.545,91764.738,,9853704.676,,215777.290,
2016,4,2022,5,CNN,,2078894.772,,1583439.186,42856.395,8270502.699,96610.617,,
2016,4,2022,5,FOX,,,,,1413494.586,9364260.840,,,75472.823
2016,4,2022,5,Hard Broadcast News,4040569.098,4015663.071,,227518.453,249168.483,25630694.430,,,
2016,4,2022,5,MSNBC,,253511.234,,,,4577547.451,1020643.289,274010.429,
2016,4,2022,5,Newsmax,,,,9786.636,,474420.061,,30543.178,60879.601
2016,4,2022,5,Other Cable,,348248.730,1106172.738,,52028.353,14765644.340,,,104650.523
2016,4,2022,5,Soft Broadcast News,214440.896,1606754.158,10308163.388,,,15331436.908,1029296.822,,
2016,4,2022,5,Spanish News,39167.206,,122907.261,83019.051,,9574619.322,,188920.605,
2016,4,2022,6,CNN,,2118282.168,,1814844.949,42856.395,8140347.568,22766.492,,
2016,4,2022,6,FOX,,,,,1463129.728,9333238.329,,,75308.664
2016,4,2022,6,Hard Broadcast News,4258867.930,3981737.611,,779434.369,283211.223,25918023.404,,,
2016,4,2022,6,MSNBC,,227187.804,,,,4194631.544,793300.065,127090.690,
2016,4,2022,6,Newsmax,,,,13069.657,,481465.865,,19712.093,41142.553
2016,4,2022,6,Other Cable,,288129.118,1042851.067,,36576.877,14922728.163,,,75235.433
2016,4,2022,6,Soft Broadcast News,288770.174,1711556.768,11527059.751,,,15918111.937,1126027.484,,
2016,4,2022,6,Spanish News,28816.350,,48487.555,94397.844,,10065207.791,,176747.790,
2016,4,2022,7,CNN,,2060495.296,,1686988.675,43512.534,8508312.898,,,
2016,4,2022,7,FOX,,,,,1521369.156,9947021.552,,,100732.359
2016,4,2022,7,Hard Broadcast News,4492151.770,4157459.295,,851775.325,271670.656,28146481.284,,,19562.805
2016,4,2022,7,MSNBC,,245799.032,,,,4331215.341,716847.406,159738.288,
2016,4,2022,7,Newsmax,,,,12695.754,,478247.822,,23377.451,53688.430
2016,4,2022,7,Other Cable,50922.769,339462.755,987162.347,,61474.522,16363490.485,,,61129.158
2016,4,2022,7,Soft Broadcast News,208364.553,1755364.909,10914834.498,,,16074803.866,1159626.498,,
2016,4,2022,7,Spanish News,30051.262,,,75965.277,,10236830.501,,182899.387,
2016,4,2022,8,CNN,,2115128.941,,1672562.449,46499.728,8559122.704,161106.038,,
2016,4,2022,8,FOX,,,,,1664699.866,9742276.068,,,70241.520
2016,4,2022,8,Hard Broadcast News,4473228.996,4089063.586,,877455.616,284944.333,28690520.284,,,
2016,4,2022,8,MSNBC,,256315.871,,,,4482294.373,722118.438,100339.030,
2016,4,2022,8,Newsmax,,,,15322.496,,442695.886,,43638.451,24645.720
2016,4,2022,8,Other Cable,,292861.336,453493.282,,54465.973,16056930.839,,,24975.029
2016,4,2022,8,Soft Broadcast News,173701.262,1831208.490,10063517.692,,,16048732.576,1096157.207,,
2016,4,2022,8,Spanish News,41857.552,,2805.647,71686.309,,10403228.307,,172264.548,
2016,4,2022,9,CNN,,2031435.521,,1621136.151,41990.561,7819436.759,,,
2016,4,2022,9,FOX,,,,,1690025.266,9669682.601,,,102533.482
2016,4,2022,9,Hard Broadcast News,4738393.928,3750834.918,,710402.939,252522.241,24195346.356,,,
2016,4,2022,9,MSNBC,,261919.091,,,,4419355.032,797946.738,103777.049,
2016,4,2022,9,Newsmax,,,,11070.088,,538993.329,,50509.543,97937.946
2016,4,2022,9,Other Cable,172237.255,306950.865,1856911.819,,40925.306,16524846.437,,,
2016,4,2022,9,Soft Broadcast News,352579.573,1817600.180,11850884.112,,,15732787.335,1041153.746,,
2016,4,2022,9,Spanish News,55336.112,,812.855,58554.646,,10001704.542,231.770,207945.219,
2016,4,2022,10,CNN,,2112239.038,,1828698.186,47816.395,8736317.042,240989.143,,
2016,4,2022,10,FOX,,,,,1707704.522,9799997.764,,,104581.661
2016,4,2022,10,Hard Broadcast News,4043503.258,3748921.332,,627264.264,270452.848,26013047.504,,,448.467
2016,4,2022,10,MSNBC,,251546.431,,,,4407812.520,845123.256,142914.892,
2016,4,2022,10,Newsmax,,,,10372.699,,593298.365,,47622.766,78357.533
2016,4,2022,10,Other Cable,,235000.799,1570171.589,,36382.715,16469582.868,,,
2016,4,2022,10,Soft Broadcast News,171948.410,1753995.463,10132361.638,,,15752269.284,978744.270,,
2016,4,2022,10,Spanish News,15496.005,,,64501.187,,10512291.671,16529.681,174098.973,
2016,5,2016,6,CNN,,129380.510,,,-0.000,,,,
2016,5,2016,6,FOX,,,,,-0.000,2196.218,,,5485.120
2016,5,2016,6,Hard Broadcast News,575126.456,285695.017,,202857.944,-0.000,,224710.901,,38385.461
2016,5,2016,6,MSNBC,88213.490,19785.069,,,-0.000,81624.838,37513.525,,22086.138
2016,5,2016,6,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,6,No or Minimal News,442024.986,,608120.846,,-0.000,,302611.863,,
2016,5,2016,6,Other Cable,430751.208,66021.388,,,,,,,38654.798
2016,5,2016,6,Soft Broadcast News,484483.532,212188.043,1982275.609,70240.811,-0.000,793226.702,637833.899,,856.032
2016,5,2016,6,Spanish News,68397.611,,,,,132404.582,,,
2016,5,2016,7,CNN,,153203.394,,,-0.000,,,,
2016,5,2016,7,FOX,,,,,-0.000,,,,
2016,5,2016,7,Hard Broadcast News,2723235.263,1342860.187,,1104808.443,-0.000,,571790.626,,
2016,5,2016,7,MSNBC,200388.904,52315.858,,,-0.000,,,,
2016,5,2016,7,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,7,No or Minimal News,1563944.475,631576.826,1178083.358,297467.363,-0.000,,730041.383,,
2016,5,2016,7,Other Cable,1242207.042,629852.009,,257792.328,,,,,
2016,5,2016,7,Soft Broadcast News,1688886.291,1109640.163,5306425.435,441867.269,-0.000,1366005.263,1369930.825,,40628.899
2016,5,2016,7,Spanish News,199352.063,1514.292,102178.147,3270.025,,105923.129,35275.565,,
2016,5,2016,8,CNN,,499916.877,,,-0.000,78249.718,,,
2016,5,2016,8,FOX,,,,,-0.000,260972.110,,,22120.062
2016,5,2016,8,Hard Broadcast News,476100.263,496457.961,,396517.701,-0.000,439950.706,1040965.271,162.661,94326.982
2016,5,2016,8,MSNBC,88634.227,57107.632,,,-0.000,64215.959,,39413.989,20330.072
2016,5,2016,8,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,8,No or Minimal News,,,,,-0.000,,102635.254,,
2016,5,2016,8,Other Cable,397087.913,262080.363,,62369.747,,,,,99576.823
2016,5,2016,8,Soft Broadcast News,228445.614,133375.938,,,-0.000,540372.005,495973.180,,
2016,5,2016,8,Spanish News,22450.289,,,,,227647.516,,2224.069,
2016,5,2016,9,CNN,,492180.909,,105624.548,-0.000,,,,
2016,5,2016,9,FOX,,,,,-0.000,,,,7924.805
2016,5,2016,9,Hard Broadcast News,641858.166,257441.743,,284042.990,-0.000,,,,11814.839
2016,5,2016,9,MSNBC,,42518.954,,,-0.000,,,51708.108,
2016,5,2016,9,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,9,No or Minimal News,920562.722,214306.452,3477806.501,74617.838,-0.000,,,,
2016,5,2016,9,Other Cable,954528.572,494408.161,729191.103,227567.845,,316524.068,,,135196.151
2016,5,2016,9,Soft Broadcast News,603234.273,467804.209,3050106.060,,-0.000,796679.577,295019.210,,
2016,5,2016,9,Spanish News,80108.138,,,21948.502,,170748.225,,30176.445,
2016,5,2016,10,CNN,,746672.618,,46843.634,-0.000,,,,
2016,5,2016,10,FOX,,,,,-0.000,,,,
2016,5,2016,10,Hard Broadcast News,1385886.831,890877.202,,537503.932,-0.000,,,,
2016,5,2016,10,MSNBC,,118552.698,,,-0.000,,,,
2016,5,2016,10,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,10,No or Minimal News,1409249.683,372335.284,5313058.710,75195.372,-0.000,,,,
2016,5,2016,10,Other Cable,1350773.862,550919.629,1417093.649,434173.670,,29612.858,,,101773.360
2016,5,2016,10,Soft Broadcast News,1079581.529,820290.555,4542663.519,133814.982,-0.000,546820.528,114627.815,,
2016,5,2016,10,Spanish News,104019.465,1540.792,138161.398,18133.585,,74856.728,,76922.610,
2016,5,2016,11,CNN,,943067.266,,107497.403,-0.000,,,,
2016,5,2016,11,FOX,,,,,-0.000,,,,
2016,5,2016,11,Hard Broadcast News,3499133.371,3177940.751,,716287.573,-0.000,,,,
2016,5,2016,11,MSNBC,,149791.168,,,-0.000,,,,
2016,5,2016,11,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,11,No or Minimal News,3010076.413,1819726.661,8371971.379,533271.296,-0.000,,254932.700,30489.585,286930.903
2016,5,2016,11,Other Cable,1982073.681,1147591.396,1978832.734,650057.368,,,,,141976.687
2016,5,2016,11,Soft Broadcast News,1309789.776,1596112.179,4556276.449,90391.702,-0.000,,98911.485,,
2016,5,2016,11,Spanish News,126104.148,7070.147,42595.154,13613.569,,,,45144.741,
2016,5,2016,12,CNN,,1147140.071,,206856.088,-0.000,695582.251,,436025.424,26890.417
2016,5,2016,12,FOX,,,,,-0.000,454158.420,,,
2016,5,2016,12,Hard Broadcast News,566961.223,1482150.061,,,-0.000,,,38835.632,
2016,5,2016,12,MSNBC,,118843.108,173495.020,,-0.000,439882.590,,412215.442,2800.514
2016,5,2016,12,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2016,12,No or Minimal News,,,1361722.682,,-0.000,,,,
2016,5,2016,12,Other Cable,638888.301,434278.134,813521.446,321147.235,,737716.537,,327838.604,148095.259
2016,5,2016,12,Soft Broadcast News,,290865.410,,,-0.000,340711.855,,,
2016,5,2016,12,Spanish News,,20457.672,76033.608,,,635246.122,,143844.660,
2016,5,2017,1,CNN,,1018010.039,,216576.346,-0.000,,,,
2016,5,2017,1,FOX,,,,,-0.000,,,,
2016,5,2017,1,Hard Broadcast News,1987912.642,2626634.932,,336890.205,-0.000,,,,
2016,5,2017,1,MSNBC,,171327.753,,,-0.000,275838.881,,153026.087,2821.159
2016,5,2017,1,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,1,No or Minimal News,467808.653,382388.644,3146457.940,,-0.000,,119405.334,,
2016,5,2017,1,Other Cable,1122576.172,812623.457,928979.704,377072.687,,,,,103427.582
2016,5,2017,1,Soft Broadcast News,688692.641,1043670.216,3899940.755,,-0.000,764638.371,198363.654,,
2016,5,2017,1,Spanish News,47038.744,27371.414,20704.898,,,59030.863,,49649.757,
2016,5,2017,2,CNN,,1210996.376,,251400.729,-0.000,481876.024,,,
2016,5,2017,2,FOX,,,,,-0.000,669966.276,,,
2016,5,2017,2,Hard Broadcast News,1986066.165,2363150.553,,548399.953,-0.000,564695.865,,,
2016,5,2017,2,MSNBC,,107431.822,,,-0.000,485904.922,,,
2016,5,2017,2,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,2,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,2,Other Cable,917694.176,572497.206,354877.501,352870.768,,744041.780,,,125717.811
2016,5,2017,2,Soft Broadcast News,517981.273,865507.421,1763960.256,6429.146,-0.000,2025343.987,182862.188,,
2016,5,2017,2,Spanish News,90345.430,16989.184,57821.599,57952.387,,432045.140,,79732.839,
2016,5,2017,3,CNN,,1263274.897,,585430.937,-0.000,815281.389,,,
2016,5,2017,3,FOX,,,,,-0.000,1245991.200,,,
2016,5,2017,3,Hard Broadcast News,1878433.416,1772342.204,,834848.581,-0.000,1463281.795,150823.639,,
2016,5,2017,3,MSNBC,,60020.369,,,-0.000,450293.147,,,
2016,5,2017,3,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,3,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,3,Other Cable,884542.644,366805.784,,389226.147,,957409.190,,,122423.405
2016,5,2017,3,Soft Broadcast News,232877.261,509898.553,1278039.291,58636.006,-0.000,2301041.131,121142.772,,
2016,5,2017,3,Spanish News,58140.185,13286.333,7299.502,69428.466,,731487.386,,40771.250,
2016,5,2017,4,CNN,,1197249.069,,598331.088,-0.000,683163.682,,,
2016,5,2017,4,FOX,,,,,-0.000,1339529.498,,,
2016,5,2017,4,Hard Broadcast News,2146363.110,2026678.373,,768183.682,-0.000,2834340.758,437547.827,,
2016,5,2017,4,MSNBC,,21938.684,,,-0.000,566035.830,,,
2016,5,2017,4,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,4,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,4,Other Cable,864695.688,522152.887,,300401.460,,1063434.654,,,93925.496
2016,5,2017,4,Soft Broadcast News,360253.063,732232.526,1026337.820,82743.678,-0.000,3073262.774,387341.890,,
2016,5,2017,4,Spanish News,73365.834,27016.918,38712.913,75014.023,,1221391.359,,15210.962,
2016,5,2017,5,CNN,,1205578.568,,718441.278,-0.000,830426.932,,,
2016,5,2017,5,FOX,,,,,-0.000,1602211.583,,,
2016,5,2017,5,Hard Broadcast News,2211905.204,1575541.789,,926589.877,-0.000,3333828.352,77859.700,,714.850
2016,5,2017,5,MSNBC,,56937.126,,,-0.000,419405.919,,,
2016,5,2017,5,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,5,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,5,Other Cable,856093.855,95726.037,,380905.433,,1231249.803,,,133399.586
2016,5,2017,5,Soft Broadcast News,429620.347,551667.664,1020789.484,137827.777,-0.000,3136817.655,245232.112,,
2016,5,2017,5,Spanish News,90573.970,7812.884,,63951.403,,1420384.875,,60934.605,
2016,5,2017,6,CNN,,1188021.587,,820887.344,-0.000,1073803.802,,,
2016,5,2017,6,FOX,,,,,-0.000,1682416.239,,,
2016,5,2017,6,Hard Broadcast News,2014145.087,1540526.844,,1020057.380,-0.000,3485065.717,,,
2016,5,2017,6,MSNBC,,65930.378,,,-0.000,632152.895,,,
2016,5,2017,6,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,6,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,6,Other Cable,847036.294,204944.633,277811.605,200728.504,,2267440.613,,,167344.331
2016,5,2017,6,Soft Broadcast News,503844.990,635761.999,4012417.155,217472.118,-0.000,4203027.752,579924.099,,
2016,5,2017,6,Spanish News,94339.581,11823.229,76015.970,67938.533,,1742328.594,,24061.495,
2016,5,2017,7,CNN,,1174960.574,,963726.019,-0.000,1353690.034,,,
2016,5,2017,7,FOX,,,,,-0.000,2414714.539,217650.815,,
2016,5,2017,7,Hard Broadcast News,2363430.921,1256699.663,,1078580.502,-0.000,5922916.241,632424.366,,
2016,5,2017,7,MSNBC,,56039.062,,,-0.000,793859.742,,,
2016,5,2017,7,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,7,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,7,Other Cable,915198.123,,,400618.147,,2959824.845,,,140732.191
2016,5,2017,7,Soft Broadcast News,456575.980,458367.648,2552098.835,203725.391,-0.000,4984447.555,256249.782,,
2016,5,2017,7,Spanish News,101356.797,8351.100,69750.485,77084.075,,2065860.059,,21211.602,
2016,5,2017,8,CNN,,1175049.542,,927935.567,-0.000,553220.324,,,
2016,5,2017,8,FOX,,,,,-0.000,1765194.894,45026.879,,
2016,5,2017,8,Hard Broadcast News,3103558.534,1600838.792,,1313304.728,-0.000,3217404.145,509607.301,,
2016,5,2017,8,MSNBC,,17841.739,,,-0.000,719860.291,,,
2016,5,2017,8,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,8,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,8,Other Cable,1168874.607,,,262400.727,,2005366.425,,,171619.933
2016,5,2017,8,Soft Broadcast News,915754.141,699206.132,2575844.899,210735.907,-0.000,3989957.103,176622.492,,
2016,5,2017,8,Spanish News,169464.733,12002.294,77823.421,72892.043,,1644017.349,,38378.795,
2016,5,2017,9,CNN,,1044603.094,,811812.574,-0.000,186719.773,,,
2016,5,2017,9,FOX,,,,,-0.000,1727457.709,,,34966.530
2016,5,2017,9,Hard Broadcast News,3660810.149,1844585.670,,1334621.457,-0.000,3180029.247,,,147005.191
2016,5,2017,9,MSNBC,,48703.958,,,-0.000,538362.253,,,
2016,5,2017,9,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,9,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,9,Other Cable,1347057.724,64555.491,7550.063,232235.141,,2310986.937,,,332237.425
2016,5,2017,9,Soft Broadcast News,1132979.521,581791.379,1483889.279,139707.071,-0.000,3392279.380,8868.767,,19850.949
2016,5,2017,9,Spanish News,98691.528,,,50221.974,,915920.520,,,
2016,5,2017,10,CNN,,1311756.008,,1061602.464,-0.000,825214.716,,,
2016,5,2017,10,FOX,,,,,-0.000,1824950.014,,,15083.211
2016,5,2017,10,Hard Broadcast News,2353975.149,1759003.051,,1017939.024,-0.000,2637918.966,183665.670,,
2016,5,2017,10,MSNBC,,86148.896,,,-0.000,618353.206,,,
2016,5,2017,10,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,10,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,10,Other Cable,711754.472,146544.334,,141618.256,,1963217.561,,,223251.606
2016,5,2017,10,Soft Broadcast News,566007.911,679116.503,1940556.826,54760.909,-0.000,3706006.342,322812.924,,
2016,5,2017,10,Spanish News,134280.571,,9636.814,79991.393,,1841105.925,,135645.680,
2016,5,2017,11,CNN,,1429545.108,,1178995.736,-0.000,1224332.606,,,
2016,5,2017,11,FOX,,,,,-0.000,2306218.114,48775.390,,44317.297
2016,5,2017,11,Hard Broadcast News,1891419.488,1459066.322,,1121981.438,-0.000,3318883.032,65759.466,,
2016,5,2017,11,MSNBC,,77515.087,,,-0.000,871629.958,,54657.263,
2016,5,2017,11,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,11,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,11,Other Cable,574983.557,,,128841.037,,2106986.799,,26143.281,187577.872
2016,5,2017,11,Soft Broadcast News,207932.535,235554.137,58535.398,,-0.000,3690727.699,,,
2016,5,2017,11,Spanish News,108459.200,,25849.709,102814.064,,2117526.096,,143680.208,
2016,5,2017,12,CNN,,1378736.219,,1079867.792,-0.000,929590.798,,,
2016,5,2017,12,FOX,,,,,-0.000,2276252.246,76137.600,,41935.203
2016,5,2017,12,Hard Broadcast News,2202063.675,1039990.674,,1158719.841,-0.000,3681246.035,,,
2016,5,2017,12,MSNBC,,83285.073,,,-0.000,878458.390,,46968.335,
2016,5,2017,12,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2017,12,No or Minimal News,,,,,-0.000,,,,
2016,5,2017,12,Other Cable,945295.923,,564224.400,144775.951,,3301791.340,,153189.105,155146.673
2016,5,2017,12,Soft Broadcast News,301084.673,246186.893,1204220.872,,-0.000,3862042.681,,,
2016,5,2017,12,Spanish News,83224.716,,88326.607,102591.683,,2346397.212,,157258.946,
2016,5,2018,1,CNN,,1382287.122,,1142700.275,-0.000,1342862.250,,,
2016,5,2018,1,FOX,,,,,-0.000,2188744.085,,,87884.623
2016,5,2018,1,Hard Broadcast News,1747362.771,974339.706,,1085559.325,-0.000,2476431.422,,,
2016,5,2018,1,MSNBC,,56651.815,,,-0.000,930599.680,,86854.109,
2016,5,2018,1,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,1,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,1,Other Cable,718234.794,21403.174,640696.336,73267.983,,2902893.727,,164330.428,260846.641
2016,5,2018,1,Soft Broadcast News,106104.157,325165.118,1587550.807,,-0.000,3765174.132,,,
2016,5,2018,1,Spanish News,37234.038,,78198.252,115703.489,,1905931.696,,85680.623,
2016,5,2018,2,CNN,,1436232.352,,1143284.012,-0.000,1774694.196,,,
2016,5,2018,2,FOX,,,,,-0.000,2767678.541,,,57250.460
2016,5,2018,2,Hard Broadcast News,2003600.008,1004921.411,,1286343.550,-0.000,5205070.111,,,
2016,5,2018,2,MSNBC,,58263.466,,,-0.000,1162533.761,44775.993,95668.285,
2016,5,2018,2,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,2,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,2,Other Cable,565330.169,42303.331,34351.510,,,3741440.967,,,207042.081
2016,5,2018,2,Soft Broadcast News,78687.718,307917.443,742482.722,,-0.000,4775877.647,69082.141,,
2016,5,2018,2,Spanish News,124081.689,,152023.521,73677.970,,2311085.343,,180451.523,
2016,5,2018,3,CNN,,1396596.452,,1341178.835,-0.000,1712947.514,,,
2016,5,2018,3,FOX,,,,,-0.000,2949867.729,64224.393,,69056.245
2016,5,2018,3,Hard Broadcast News,1899977.896,788321.237,,1326636.268,-0.000,5170860.180,180666.045,,
2016,5,2018,3,MSNBC,,80233.432,,,-0.000,1039169.375,122549.682,14206.866,
2016,5,2018,3,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,3,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,3,Other Cable,480551.324,,,,,3194704.750,,,211479.042
2016,5,2018,3,Soft Broadcast News,97701.505,179232.479,786664.336,,-0.000,5209053.704,244411.437,,
2016,5,2018,3,Spanish News,118674.234,,142850.896,68891.428,,2372016.391,,162745.182,
2016,5,2018,4,CNN,,1384310.459,,1254916.748,-0.000,1873923.477,,,
2016,5,2018,4,FOX,,,,,-0.000,2903329.192,,,43887.327
2016,5,2018,4,Hard Broadcast News,2111193.301,999651.264,,1250810.363,-0.000,6367173.759,,,
2016,5,2018,4,MSNBC,,56072.922,,,-0.000,1120191.758,92078.223,2812.293,
2016,5,2018,4,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,4,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,4,Other Cable,576928.339,6084.554,154273.288,,,3954061.744,,,257432.091
2016,5,2018,4,Soft Broadcast News,257423.114,317612.219,1746271.774,,-0.000,6195744.837,428191.920,,
2016,5,2018,4,Spanish News,107728.423,,85657.881,54308.537,,2634511.492,,154279.118,
2016,5,2018,5,CNN,,1346409.514,,1318288.819,-0.000,1818614.373,,,
2016,5,2018,5,FOX,,,,,-0.000,2911527.076,8644.279,,41336.938
2016,5,2018,5,Hard Broadcast News,1963247.451,720491.046,,1240894.277,-0.000,6054542.845,,574696.625,
2016,5,2018,5,MSNBC,,82161.017,,,-0.000,1009379.675,275317.666,188119.650,
2016,5,2018,5,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,5,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,5,Other Cable,608221.440,,47816.297,,,3983450.996,,131505.228,267052.858
2016,5,2018,5,Soft Broadcast News,67068.686,232072.544,,,-0.000,4984636.284,,,
2016,5,2018,5,Spanish News,113453.155,,103402.280,73879.655,,2756081.584,,122080.787,
2016,5,2018,6,CNN,,1451024.370,,1415305.988,-0.000,2330713.870,,,
2016,5,2018,6,FOX,,,,,-0.000,3010896.427,,,27527.097
2016,5,2018,6,Hard Broadcast News,1754681.018,803335.093,,1154041.404,-0.000,7573452.411,,,
2016,5,2018,6,MSNBC,,55039.199,,,-0.000,1193569.292,250604.356,74875.425,
2016,5,2018,6,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,6,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,6,Other Cable,441520.237,176520.227,89211.854,,,5107300.981,,,282338.996
2016,5,2018,6,Soft Broadcast News,64028.994,530447.950,3229465.044,,-0.000,7312321.875,389718.795,,
2016,5,2018,6,Spanish News,83464.414,,160326.868,63112.613,,2536089.953,,50325.711,
2016,5,2018,7,CNN,,1371645.874,,1388951.692,-0.000,2348713.386,,,
2016,5,2018,7,FOX,,,,,-0.000,3428730.950,,,60016.165
2016,5,2018,7,Hard Broadcast News,2113799.455,857425.115,,1300816.097,-0.000,9018553.093,82157.336,,
2016,5,2018,7,MSNBC,,71272.996,,,-0.000,1192654.902,136509.004,,
2016,5,2018,7,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,7,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,7,Other Cable,635571.520,88999.926,,,,5666763.280,,,341727.203
2016,5,2018,7,Soft Broadcast News,118379.220,503344.831,2917114.106,16390.196,-0.000,7791101.681,380949.099,,
2016,5,2018,7,Spanish News,78320.298,,143391.248,91417.208,,3062918.165,,59166.722,
2016,5,2018,8,CNN,,1361439.842,,1474235.563,-0.000,2341320.676,,,
2016,5,2018,8,FOX,,,,,-0.000,3652738.273,41527.945,,58299.552
2016,5,2018,8,Hard Broadcast News,2422232.520,624195.050,,1590471.742,-0.000,8836953.996,374580.401,,
2016,5,2018,8,MSNBC,,42555.028,,,-0.000,1204838.321,209126.940,,
2016,5,2018,8,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,8,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,8,Other Cable,742335.713,,,,,5298753.216,,,224599.268
2016,5,2018,8,Soft Broadcast News,164312.058,317343.508,2413628.396,77169.712,-0.000,7724080.971,509436.324,,
2016,5,2018,8,Spanish News,145758.266,,188492.603,106973.885,,3612822.326,,164797.625,
2016,5,2018,9,CNN,,1342359.277,,1484932.018,-0.000,1855744.338,,,
2016,5,2018,9,FOX,,,,,-0.000,3094284.189,,,44627.526
2016,5,2018,9,Hard Broadcast News,2691819.708,1357118.894,,1747467.443,-0.000,7372933.436,248995.728,,
2016,5,2018,9,MSNBC,,43699.698,,,-0.000,1137709.520,187083.421,,
2016,5,2018,9,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,9,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,9,Other Cable,899033.835,86294.379,,,,3955835.127,,,256096.685
2016,5,2018,9,Soft Broadcast News,251176.031,789959.921,3398839.217,121973.165,-0.000,7308697.070,926214.339,,
2016,5,2018,9,Spanish News,162855.617,,166257.232,114671.225,,3239680.781,,192910.218,
2016,5,2018,10,CNN,,1424026.718,,1364788.533,-0.000,2314069.429,,,
2016,5,2018,10,FOX,,,,,-0.000,2955621.508,,,40299.660
2016,5,2018,10,Hard Broadcast News,2397600.612,1739852.113,,1506498.973,-0.000,7707253.188,,,
2016,5,2018,10,MSNBC,,90720.229,,,-0.000,1371075.498,385331.540,90907.743,
2016,5,2018,10,Newsmax,,,,,,,-0.000,,-0.000
2016,5,2018,10,No or Minimal News,,,,,-0.000,,,,
2016,5,2018,10,Other Cable,812542.217,291177.608,31124.083,,,5153385.375,,89288.080,171157.394
2016,5,2018,10,Soft Broadcast News,4788.576,798157.135,397175.363,,-0.000,6764157.666,,,
2016,5,2018,10,Spanish News,145531.283,,210149.991,116405.711,,3512294.884,,186001.777,
2016,5,2018,11,CNN,,1459215.061,,1353724.833,-0.000,1207926.324,,,
2016,5,2018,11,FOX,,,,,-0.000,2778291.658,,,28741.924
2016,5,2018,11,Hard Broadcast News,2510526.486,1395909.470,,1692124.257,-0.000,5215733.367,,,
