year,month,state,medium,partisanship_scenario,diet_threshold,left_pct,right_pct
2016,6,SC,tv,stringent,50,0.036,0.099
2016,6,SC,tv,stringent,75,0.020,0.061
2016,6,SC,web,lenient,50,0.028,0.016
2016,6,SC,web,lenient,75,0.022,0.006
2016,6,SC,web,stringent,50,0.015,0.007
2016,6,SC,web,stringent,75,0.012,0.005
2016,6,SD,tv,lenient,50,0.085,0.053
2016,6,SD,tv,lenient,75,0.056,0.044
2016,6,SD,tv,stringent,50,0.033,0.053
2016,6,SD,tv,stringent,75,0.033,0.044
2016,6,SD,web,lenient,50,0.020,0.023
2016,6,SD,web,lenient,75,0.014,0.000
2016,6,SD,web,stringent,50,0.016,0.023
2016,6,SD,web,stringent,75,0.012,0.000
2016,6,TN,tv,lenient,50,0.081,0.102
2016,6,TN,tv,lenient,75,0.049,0.067
2016,6,TN,tv,stringent,50,0.025,0.102
2016,6,TN,tv,stringent,75,0.011,0.067
2016,6,TN,web,lenient,50,0.014,0.026
2016,6,TN,web,lenient,75,0.011,0.016
2016,6,TN,web,stringent,50,0.009,0.008
2016,6,TN,web,stringent,75,0.008,0.004
2016,6,TX,tv,lenient,50,0.068,0.076
2016,6,TX,tv,lenient,75,0.041,0.055
2016,6,TX,tv,stringent,50,0.022,0.076
2016,6,TX,tv,stringent,75,0.011,0.055
2016,6,TX,web,lenient,50,0.022,0.024
2016,6,TX,web,lenient,75,0.011,0.013
2016,6,TX,web,stringent,50,0.014,0.008
2016,6,TX,web,stringent,75,0.004,0.004
2016,6,UT,tv,lenient,50,0.082,0.082
2016,6,UT,tv,lenient,75,0.043,0.065
2016,6,UT,tv,stringent,50,0.029,0.082
2016,6,UT,tv,stringent,75,0.013,0.065
2016,6,UT,web,lenient,50,0.019,0.137
2016,6,UT,web,lenient,75,0.009,0.083
2016,6,UT,web,stringent,50,0.017,0.008
2016,6,UT,web,stringent,75,0.008,0.005
2016,6,VA,tv,lenient,50,0.114,0.089
2016,6,VA,tv,lenient,75,0.075,0.063
2016,6,VA,tv,stringent,50,0.039,0.089
2016,6,VA,tv,stringent,75,0.024,0.063
2016,6,VA,web,lenient,50,0.024,0.032
2016,6,VA,web,lenient,75,0.015,0.022
2016,6,VA,web,stringent,50,0.012,0.011
2016,6,VA,web,stringent,75,0.008,0.006
2016,6,VT,tv,lenient,50,0.082,0.061
2016,6,VT,tv,lenient,75,0.047,0.054
2016,6,VT,tv,stringent,50,0.028,0.061
2016,6,VT,tv,stringent,75,0.011,0.054
2016,6,VT,web,lenient,50,0.041,0.040
2016,6,VT,web,lenient,75,0.039,0.000
2016,6,VT,web,stringent,50,0.039,0.040
2016,6,VT,web,stringent,75,0.039,0.000
2016,6,WA,tv,lenient,50,0.090,0.053
2016,6,WA,tv,lenient,75,0.059,0.038
2016,6,WA,tv,stringent,50,0.038,0.053
2016,6,WA,tv,stringent,75,0.024,0.038
2016,6,WA,web,lenient,50,0.021,0.026
2016,6,WA,web,lenient,75,0.014,0.015
2016,6,WA,web,stringent,50,0.012,0.011
2016,6,WA,web,stringent,75,0.007,0.004
2016,6,WI,tv,lenient,50,0.062,0.079
2016,6,WI,tv,lenient,75,0.035,0.058
2016,6,WI,tv,stringent,50,0.022,0.079
2016,6,WI,tv,stringent,75,0.011,0.058
2016,6,WI,web,lenient,50,0.022,0.024
2016,6,WI,web,lenient,75,0.010,0.010
2016,6,WI,web,stringent,50,0.010,0.008
2016,6,WI,web,stringent,75,0.005,0.005
2016,6,WV,tv,lenient,50,0.080,0.106
2016,6,WV,tv,lenient,75,0.057,0.082
2016,6,WV,tv,stringent,50,0.022,0.106
2016,6,WV,tv,stringent,75,0.007,0.082
2016,6,WV,web,lenient,50,0.016,0.027
2016,6,WV,web,lenient,75,0.007,0.022
2016,6,WV,web,stringent,50,0.007,0.012
2016,6,WV,web,stringent,75,0.006,0.009
2016,6,WY,tv,lenient,50,0.026,0.087
2016,6,WY,tv,lenient,75,0.026,0.064
2016,6,WY,tv,stringent,50,0.008,0.087
2016,6,WY,tv,stringent,75,0.005,0.064
2016,6,WY,web,lenient,50,0.028,0.019
2016,6,WY,web,lenient,75,0.023,0.004
2016,6,WY,web,stringent,50,0.012,0.007
2016,6,WY,web,stringent,75,0.008,0.004
2016,7,AK,tv,lenient,50,0.043,0.138
2016,7,AK,tv,lenient,75,0.029,0.120
2016,7,AK,tv,stringent,50,0.015,0.138
2016,7,AK,tv,stringent,75,0.015,0.120
2016,7,AK,web,lenient,50,0.016,0.067
2016,7,AK,web,lenient,75,0.000,0.011
2016,7,AK,web,stringent,50,0.000,0.017
2016,7,AK,web,stringent,75,0.000,0.000
2016,7,AL,tv,lenient,50,0.125,0.141
2016,7,AL,tv,lenient,75,0.074,0.084
2016,7,AL,tv,stringent,50,0.034,0.141
2016,7,AL,tv,stringent,75,0.018,0.084
2016,7,AL,web,lenient,50,0.016,0.026
2016,7,AL,web,lenient,75,0.008,0.012
2016,7,AL,web,stringent,50,0.012,0.015
2016,7,AL,web,stringent,75,0.005,0.009
2016,7,AR,tv,lenient,50,0.071,0.113
2016,7,AR,tv,lenient,75,0.029,0.095
2016,7,AR,tv,stringent,50,0.022,0.113
2016,7,AR,tv,stringent,75,0.011,0.095
2016,7,AR,web,lenient,50,0.022,0.033
2016,7,AR,web,lenient,75,0.005,0.012
2016,7,AR,web,stringent,50,0.018,0.017
2016,7,AR,web,stringent,75,0.002,0.007
2016,7,AZ,tv,lenient,50,0.106,0.102
2016,7,AZ,tv,lenient,75,0.068,0.077
2016,7,AZ,tv,stringent,50,0.050,0.102
2016,7,AZ,tv,stringent,75,0.031,0.077
2016,7,AZ,web,lenient,50,0.018,0.050
2016,7,AZ,web,lenient,75,0.010,0.034
2016,7,AZ,web,stringent,50,0.010,0.025
2016,7,AZ,web,stringent,75,0.006,0.009
2016,7,CA,tv,lenient,50,0.132,0.067
2016,7,CA,tv,lenient,75,0.086,0.045
2016,7,CA,tv,stringent,50,0.044,0.067
2016,7,CA,tv,stringent,75,0.026,0.045
2016,7,CA,web,lenient,50,0.033,0.022
2016,7,CA,web,lenient,75,0.019,0.014
2016,7,CA,web,stringent,50,0.018,0.012
2016,7,CA,web,stringent,75,0.011,0.006
2016,7,CO,tv,lenient,50,0.097,0.082
2016,7,CO,tv,lenient,75,0.057,0.064
2016,7,CO,tv,stringent,50,0.033,0.082
2016,7,CO,tv,stringent,75,0.017,0.064
2016,7,CO,web,lenient,50,0.017,0.047
2016,7,CO,web,lenient,75,0.010,0.020
2016,7,CO,web,stringent,50,0.007,0.020
2016,7,CO,web,stringent,75,0.005,0.008
2016,7,CT,tv,lenient,50,0.119,0.102
2016,7,CT,tv,lenient,75,0.070,0.068
2016,7,CT,tv,stringent,50,0.046,0.102
2016,7,CT,tv,stringent,75,0.028,0.068
2016,7,CT,web,lenient,50,0.025,0.046
2016,7,CT,web,lenient,75,0.019,0.012
2016,7,CT,web,stringent,50,0.014,0.008
2016,7,CT,web,stringent,75,0.011,0.001
2016,7,DC,tv,lenient,50,0.283,0.023
2016,7,DC,tv,lenient,75,0.175,0.012
2016,7,DC,tv,stringent,50,0.152,0.023
2016,7,DC,tv,stringent,75,0.062,0.012
2016,7,DC,web,lenient,50,0.030,0.000
2016,7,DC,web,lenient,75,0.009,0.000
2016,7,DC,web,stringent,50,0.005,0.000
2016,7,DC,web,stringent,75,0.002,0.000
2016,7,DE,tv,lenient,50,0.130,0.082
2016,7,DE,tv,lenient,75,0.082,0.069
2016,7,DE,tv,stringent,50,0.030,0.082
2016,7,DE,tv,stringent,75,0.007,0.069
2016,7,DE,web,lenient,50,0.025,0.116
2016,7,DE,web,lenient,75,0.015,0.101
2016,7,DE,web,stringent,50,0.009,0.027
2016,7,DE,web,stringent,75,0.008,0.012
2016,7,FL,tv,lenient,50,0.144,0.103
2016,7,FL,tv,lenient,75,0.086,0.075
2016,7,FL,tv,stringent,50,0.041,0.103
2016,7,FL,tv,stringent,75,0.022,0.075
2016,7,FL,web,lenient,50,0.018,0.027
2016,7,FL,web,lenient,75,0.010,0.018
2016,7,FL,web,stringent,50,0.009,0.015
2016,7,FL,web,stringent,75,0.004,0.007
2016,7,GA,tv,lenient,50,0.122,0.131
2016,7,GA,tv,lenient,75,0.069,0.094
2016,7,GA,tv,stringent,50,0.029,0.131
2016,7,GA,tv,stringent,75,0.015,0.094
2016,7,GA,web,lenient,50,0.020,0.035
2016,7,GA,web,lenient,75,0.010,0.017
2016,7,GA,web,stringent,50,0.010,0.014
2016,7,GA,web,stringent,75,0.005,0.008
2016,7,HI,tv,lenient,50,0.116,0.061
2016,7,HI,tv,lenient,75,0.073,0.055
2016,7,HI,tv,stringent,50,0.051,0.061
2016,7,HI,tv,stringent,75,0.000,0.055
2016,7,HI,web,lenient,50,0.005,0.017
2016,7,HI,web,lenient,75,0.004,0.016
2016,7,HI,web,stringent,50,0.005,0.013
2016,7,HI,web,stringent,75,0.004,0.013
2016,7,IA,tv,lenient,50,0.043,0.071
2016,7,IA,tv,lenient,75,0.025,0.049
2016,7,IA,tv,stringent,50,0.011,0.071
2016,7,IA,tv,stringent,75,0.009,0.049
2016,7,IA,web,lenient,50,0.014,0.025
2016,7,IA,web,lenient,75,0.005,0.022
2016,7,IA,web,stringent,50,0.005,0.014
2016,7,IA,web,stringent,75,0.001,0.013
2016,7,ID,tv,lenient,50,0.031,0.110
2016,7,ID,tv,lenient,75,0.013,0.099
2016,7,ID,tv,stringent,50,0.000,0.110
2016,7,ID,tv,stringent,75,0.000,0.099
2016,7,ID,web,lenient,50,0.025,0.067
2016,7,ID,web,lenient,75,0.022,0.044
2016,7,ID,web,stringent,50,0.012,0.028
2016,7,ID,web,stringent,75,0.005,0.010
2016,7,IL,tv,lenient,50,0.114,0.072
2016,7,IL,tv,lenient,75,0.069,0.055
2016,7,IL,tv,stringent,50,0.042,0.072
2016,7,IL,tv,stringent,75,0.026,0.055
2016,7,IL,web,lenient,50,0.034,0.021
2016,7,IL,web,lenient,75,0.016,0.010
2016,7,IL,web,stringent,50,0.019,0.008
2016,7,IL,web,stringent,75,0.008,0.004
2016,7,IN,tv,lenient,50,0.093,0.098
2016,7,IN,tv,lenient,75,0.054,0.065
2016,7,IN,tv,stringent,50,0.035,0.098
2016,7,IN,tv,stringent,75,0.022,0.065
2016,7,IN,web,lenient,50,0.013,0.027
2016,7,IN,web,lenient,75,0.008,0.016
2016,7,IN,web,stringent,50,0.007,0.016
2016,7,IN,web,stringent,75,0.004,0.005
2016,7,KS,tv,lenient,50,0.102,0.101
2016,7,KS,tv,lenient,75,0.055,0.057
2016,7,KS,tv,stringent,50,0.030,0.101
2016,7,KS,tv,stringent,75,0.014,0.057
2016,7,KS,web,lenient,50,0.020,0.049
2016,7,KS,web,lenient,75,0.009,0.027
2016,7,KS,web,stringent,50,0.010,0.017
2016,7,KS,web,stringent,75,0.006,0.012
2016,7,KY,tv,lenient,50,0.124,0.137
2016,7,KY,tv,lenient,75,0.074,0.093
2016,7,KY,tv,stringent,50,0.041,0.137
2016,7,KY,tv,stringent,75,0.031,0.093
2016,7,KY,web,lenient,50,0.027,0.026
2016,7,KY,web,lenient,75,0.016,0.014
2016,7,KY,web,stringent,50,0.017,0.012
2016,7,KY,web,stringent,75,0.008,0.010
2016,7,LA,tv,lenient,50,0.140,0.132
2016,7,LA,tv,lenient,75,0.082,0.092
2016,7,LA,tv,stringent,50,0.046,0.132
2016,7,LA,tv,stringent,75,0.022,0.092
2016,7,LA,web,lenient,50,0.016,0.041
2016,7,LA,web,lenient,75,0.009,0.026
2016,7,LA,web,stringent,50,0.009,0.034
2016,7,LA,web,stringent,75,0.008,0.022
2016,7,MA,tv,lenient,50,0.151,0.073
2016,7,MA,tv,lenient,75,0.102,0.047
2016,7,MA,tv,stringent,50,0.047,0.073
2016,7,MA,tv,stringent,75,0.025,0.047
2016,7,MA,web,lenient,50,0.029,0.018
2016,7,MA,web,lenient,75,0.017,0.011
2016,7,MA,web,stringent,50,0.019,0.012
2016,7,MA,web,stringent,75,0.009,0.005
2016,7,MD,tv,lenient,50,0.167,0.101
2016,7,MD,tv,lenient,75,0.122,0.072
2016,7,MD,tv,stringent,50,0.044,0.101
2016,7,MD,tv,stringent,75,0.025,0.072
2016,7,MD,web,lenient,50,0.027,0.027
2016,7,MD,web,lenient,75,0.021,0.011
2016,7,MD,web,stringent,50,0.017,0.012
2016,7,MD,web,stringent,75,0.013,0.008
2016,7,ME,tv,lenient,50,0.040,0.106
2016,7,ME,tv,lenient,75,0.022,0.045
2016,7,ME,tv,stringent,50,0.019,0.106
2016,7,ME,tv,stringent,75,0.007,0.045
2016,7,ME,web,lenient,50,0.019,0.015
2016,7,ME,web,lenient,75,0.012,0.006
2016,7,ME,web,stringent,50,0.010,0.014
2016,7,ME,web,stringent,75,0.008,0.006
2016,7,MI,tv,lenient,50,0.093,0.083
2016,7,MI,tv,lenient,75,0.054,0.057
2016,7,MI,tv,stringent,50,0.033,0.083
2016,7,MI,tv,stringent,75,0.018,0.057
2016,7,MI,web,lenient,50,0.025,0.041
2016,7,MI,web,lenient,75,0.014,0.027
2016,7,MI,web,stringent,50,0.015,0.015
2016,7,MI,web,stringent,75,0.010,0.007
2016,7,MN,tv,lenient,50,0.100,0.061
2016,7,MN,tv,lenient,75,0.064,0.038
2016,7,MN,tv,stringent,50,0.031,0.061
2016,7,MN,tv,stringent,75,0.013,0.038
2016,7,MN,web,lenient,50,0.036,0.023
2016,7,MN,web,lenient,75,0.019,0.014
2016,7,MN,web,stringent,50,0.026,0.009
2016,7,MN,web,stringent,75,0.007,0.003
2016,7,MO,tv,lenient,50,0.099,0.087
2016,7,MO,tv,lenient,75,0.065,0.062
2016,7,MO,tv,stringent,50,0.030,0.087
2016,7,MO,tv,stringent,75,0.019,0.062
2016,7,MO,web,lenient,50,0.016,0.051
2016,7,MO,web,lenient,75,0.013,0.021
2016,7,MO,web,stringent,50,0.006,0.032
2016,7,MO,web,stringent,75,0.004,0.011
2016,7,MS,tv,lenient,50,0.092,0.106
2016,7,MS,tv,lenient,75,0.055,0.065
2016,7,MS,tv,stringent,50,0.047,0.106
2016,7,MS,tv,stringent,75,0.029,0.065
2016,7,MS,web,lenient,50,0.012,0.017
2016,7,MS,web,lenient,75,0.009,0.009
2016,7,MS,web,stringent,50,0.007,0.003
2016,7,MS,web,stringent,75,0.004,0.001
2016,7,MT,tv,lenient,50,0.066,0.018
2016,7,MT,tv,lenient,75,0.066,0.018
2016,7,MT,tv,stringent,50,0.024,0.018
2016,7,MT,tv,stringent,75,0.024,0.018
2016,7,MT,web,lenient,50,0.003,0.017
2016,7,MT,web,lenient,75,0.001,0.009
2016,7,MT,web,stringent,50,0.003,0.003
2016,7,MT,web,stringent,75,0.001,0.000
2016,7,NC,tv,lenient,50,0.111,0.108
2016,7,NC,tv,lenient,75,0.065,0.078
2016,7,NC,tv,stringent,50,0.036,0.108
2016,7,NC,tv,stringent,75,0.022,0.078
2016,7,NC,web,lenient,50,0.027,0.034
2016,7,NC,web,lenient,75,0.015,0.014
2016,7,NC,web,stringent,50,0.014,0.016
2016,7,NC,web,stringent,75,0.008,0.005
2016,7,ND,tv,lenient,50,0.211,0.185
2016,7,ND,tv,lenient,75,0.092,0.108
2016,7,ND,tv,stringent,50,0.067,0.185
2016,7,ND,tv,stringent,75,0.028,0.108
2016,7,ND,web,lenient,50,0.008,0.037
2016,7,ND,web,lenient,75,0.006,0.020
2016,7,ND,web,stringent,50,0.004,0.007
2016,7,ND,web,stringent,75,0.003,0.002
2016,7,NE,tv,lenient,50,0.078,0.108
2016,7,NE,tv,lenient,75,0.057,0.079
2016,7,NE,tv,stringent,50,0.024,0.108
2016,7,NE,tv,stringent,75,0.019,0.079
2016,7,NE,web,lenient,50,0.023,0.074
2016,7,NE,web,lenient,75,0.006,0.050
2016,7,NE,web,stringent,50,0.017,0.033
2016,7,NE,web,stringent,75,0.005,0.006
2016,7,NH,tv,lenient,50,0.125,0.139
2016,7,NH,tv,lenient,75,0.085,0.095
2016,7,NH,tv,stringent,50,0.037,0.139
2016,7,NH,tv,stringent,75,0.022,0.095
2016,7,NH,web,lenient,50,0.010,0.033
2016,7,NH,web,lenient,75,0.006,0.026
2016,7,NH,web,stringent,50,0.008,0.016
2016,7,NH,web,stringent,75,0.005,0.015
2016,7,NJ,tv,lenient,50,0.178,0.083
2016,7,NJ,tv,lenient,75,0.119,0.055
2016,7,NJ,tv,stringent,50,0.051,0.083
2016,7,NJ,tv,stringent,75,0.026,0.055
2016,7,NJ,web,lenient,50,0.033,0.027
2016,7,NJ,web,lenient,75,0.022,0.019
2016,7,NJ,web,stringent,50,0.022,0.009
2016,7,NJ,web,stringent,75,0.015,0.005
2016,7,NM,tv,lenient,50,0.099,0.069
2016,7,NM,tv,lenient,75,0.040,0.049
2016,7,NM,tv,stringent,50,0.032,0.069
2016,7,NM,tv,stringent,75,0.013,0.049
2016,7,NM,web,lenient,50,0.039,0.053
2016,7,NM,web,lenient,75,0.025,0.039
2016,7,NM,web,stringent,50,0.016,0.029
2016,7,NM,web,stringent,75,0.016,0.002
2016,7,NV,tv,lenient,50,0.120,0.095
2016,7,NV,tv,lenient,75,0.065,0.079
2016,7,NV,tv,stringent,50,0.047,0.095
2016,7,NV,tv,stringent,75,0.018,0.079
2016,7,NV,web,lenient,50,0.015,0.011
2016,7,NV,web,lenient,75,0.007,0.007
2016,7,NV,web,stringent,50,0.002,0.005
2016,7,NV,web,stringent,75,0.000,0.001
2016,7,NY,tv,lenient,50,0.168,0.077
2016,7,NY,tv,lenient,75,0.109,0.053
2016,7,NY,tv,stringent,50,0.058,0.077
2016,7,NY,tv,stringent,75,0.027,0.053
2016,7,NY,web,lenient,50,0.034,0.016
2016,7,NY,web,lenient,75,0.020,0.013
2016,7,NY,web,stringent,50,0.019,0.009
2016,7,NY,web,stringent,75,0.011,0.007
2016,7,OH,tv,lenient,50,0.108,0.105
2016,7,OH,tv,lenient,75,0.063,0.071
2016,7,OH,tv,stringent,50,0.038,0.105
2016,7,OH,tv,stringent,75,0.021,0.071
2016,7,OH,web,lenient,50,0.026,0.021
2016,7,OH,web,lenient,75,0.014,0.016
2016,7,OH,web,stringent,50,0.013,0.008
2016,7,OH,web,stringent,75,0.008,0.005
2016,7,OK,tv,lenient,50,0.079,0.097
2016,7,OK,tv,lenient,75,0.044,0.067
2016,7,OK,tv,stringent,50,0.023,0.097
2016,7,OK,tv,stringent,75,0.012,0.067
2016,7,OK,web,lenient,50,0.031,0.021
2016,7,OK,web,lenient,75,0.020,0.018
2016,7,OK,web,stringent,50,0.015,0.017
2016,7,OK,web,stringent,75,0.009,0.006
2016,7,OR,tv,lenient,50,0.113,0.076
2016,7,OR,tv,lenient,75,0.068,0.047
2016,7,OR,tv,stringent,50,0.029,0.076
2016,7,OR,tv,stringent,75,0.013,0.047
2016,7,OR,web,lenient,50,0.047,0.041
2016,7,OR,web,lenient,75,0.023,0.021
2016,7,OR,web,stringent,50,0.031,0.018
2016,7,OR,web,stringent,75,0.012,0.009
2016,7,PA,tv,lenient,50,0.129,0.100
2016,7,PA,tv,lenient,75,0.080,0.070
2016,7,PA,tv,stringent,50,0.048,0.100
2016,7,PA,tv,stringent,75,0.025,0.070
2016,7,PA,web,lenient,50,0.033,0.029
2016,7,PA,web,lenient,75,0.014,0.022
2016,7,PA,web,stringent,50,0.018,0.009
2016,7,PA,web,stringent,75,0.009,0.007
2016,7,RI,tv,lenient,50,0.114,0.060
2016,7,RI,tv,lenient,75,0.066,0.043
2016,7,RI,tv,stringent,50,0.046,0.060
2016,7,RI,tv,stringent,75,0.024,0.043
2016,7,RI,web,lenient,50,0.040,0.014
2016,7,RI,web,lenient,75,0.038,0.007
2016,7,RI,web,stringent,50,0.002,0.009
2016,7,RI,web,stringent,75,0.002,0.001
2016,7,SC,tv,lenient,50,0.112,0.125
2016,7,SC,tv,lenient,75,0.065,0.084
2016,7,SC,tv,stringent,50,0.035,0.125
2016,7,SC,tv,stringent,75,0.018,0.084
2016,7,SC,web,lenient,50,0.026,0.042
2016,7,SC,web,lenient,75,0.014,0.026
2016,7,SC,web,stringent,50,0.009,0.027
2016,7,SC,web,stringent,75,0.005,0.020
2016,7,SD,tv,lenient,50,0.098,0.062
2016,7,SD,tv,lenient,75,0.034,0.050
2016,7,SD,tv,stringent,50,0.018,0.062
2016,7,SD,tv,stringent,75,0.018,0.050
2016,7,SD,web,lenient,50,0.014,0.029
2016,7,SD,web,lenient,75,0.014,0.029
2016,7,SD,web,stringent,50,0.014,0.029
2016,7,SD,web,stringent,75,0.011,0.029
2016,7,TN,tv,lenient,50,0.114,0.106
2016,7,TN,tv,lenient,75,0.062,0.074
2016,7,TN,tv,stringent,50,0.030,0.106
2016,7,TN,tv,stringent,75,0.016,0.074
2016,7,TN,web,lenient,50,0.027,0.026
2016,7,TN,web,lenient,75,0.013,0.015
2016,7,TN,web,stringent,50,0.021,0.012
2016,7,TN,web,stringent,75,0.010,0.006
2016,7,TX,tv,lenient,50,0.096,0.092
2016,7,TX,tv,lenient,75,0.063,0.067
2016,7,TX,tv,stringent,50,0.027,0.092
2016,7,TX,tv,stringent,75,0.013,0.067
2016,7,TX,web,lenient,50,0.021,0.032
2016,7,TX,web,lenient,75,0.012,0.019
2016,7,TX,web,stringent,50,0.008,0.015
2016,7,TX,web,stringent,75,0.005,0.008
2016,7,UT,tv,lenient,50,0.092,0.105
2016,7,UT,tv,lenient,75,0.053,0.069
2016,7,UT,tv,stringent,50,0.020,0.105
2016,7,UT,tv,stringent,75,0.009,0.069
2016,7,UT,web,lenient,50,0.040,0.165
2016,7,UT,web,lenient,75,0.026,0.125
2016,7,UT,web,stringent,50,0.015,0.015
2016,7,UT,web,stringent,75,0.006,0.010
2016,7,VA,tv,lenient,50,0.147,0.109
2016,7,VA,tv,lenient,75,0.088,0.075
2016,7,VA,tv,stringent,50,0.042,0.109
2016,7,VA,tv,stringent,75,0.023,0.075
2016,7,VA,web,lenient,50,0.020,0.028
2016,7,VA,web,lenient,75,0.014,0.016
2016,7,VA,web,stringent,50,0.009,0.008
2016,7,VA,web,stringent,75,0.006,0.005
2016,7,VT,tv,lenient,50,0.148,0.055
2016,7,VT,tv,lenient,75,0.100,0.035
2016,7,VT,tv,stringent,50,0.122,0.055
2016,7,VT,tv,stringent,75,0.051,0.035
2016,7,VT,web,lenient,50,0.018,0.032
2016,7,VT,web,lenient,75,0.014,0.015
2016,7,VT,web,stringent,50,0.016,0.015
2016,7,VT,web,stringent,75,0.014,0.015
2016,7,WA,tv,lenient,50,0.108,0.068
2016,7,WA,tv,lenient,75,0.071,0.047
2016,7,WA,tv,stringent,50,0.044,0.068
2016,7,WA,tv,stringent,75,0.027,0.047
2016,7,WA,web,lenient,50,0.031,0.040
2016,7,WA,web,lenient,75,0.023,0.031
2016,7,WA,web,stringent,50,0.016,0.010
2016,7,WA,web,stringent,75,0.009,0.005
2016,7,WI,tv,lenient,50,0.093,0.091
2016,7,WI,tv,lenient,75,0.055,0.065
2016,7,WI,tv,stringent,50,0.035,0.091
2016,7,WI,tv,stringent,75,0.022,0.065
2016,7,WI,web,lenient,50,0.033,0.044
2016,7,WI,web,lenient,75,0.021,0.017
2016,7,WI,web,stringent,50,0.014,0.023
2016,7,WI,web,stringent,75,0.010,0.005
2016,7,WV,tv,lenient,50,0.107,0.136
2016,7,WV,tv,lenient,75,0.072,0.094
2016,7,WV,tv,stringent,50,0.032,0.136
2016,7,WV,tv,stringent,75,0.014,0.094
2016,7,WV,web,lenient,50,0.014,0.033
2016,7,WV,web,lenient,75,0.004,0.021
2016,7,WV,web,stringent,50,0.005,0.019
2016,7,WV,web,stringent,75,0.003,0.006
2016,7,WY,tv,lenient,50,0.054,0.133
2016,7,WY,tv,lenient,75,0.044,0.086
2016,7,WY,tv,stringent,50,0.005,0.133
2016,7,WY,tv,stringent,75,0.000,0.086
2016,7,WY,web,lenient,50,0.031,0.057
2016,7,WY,web,lenient,75,0.019,0.025
2016,7,WY,web,stringent,50,0.027,0.041
2016,7,WY,web,stringent,75,0.015,0.008
2016,8,AK,tv,lenient,50,0.056,0.074
2016,8,AK,tv,lenient,75,0.029,0.046
2016,8,AK,tv,stringent,50,0.015,0.074
2016,8,AK,tv,stringent,75,0.000,0.046
2016,8,AK,web,lenient,50,0.018,0.059
2016,8,AK,web,lenient,75,0.002,0.023
2016,8,AK,web,stringent,50,0.016,0.024
2016,8,AK,web,stringent,75,0.000,0.005
2016,8,AL,tv,lenient,50,0.093,0.128
2016,8,AL,tv,lenient,75,0.061,0.081
2016,8,AL,tv,stringent,50,0.034,0.128
2016,8,AL,tv,stringent,75,0.018,0.081
2016,8,AL,web,lenient,50,0.022,0.041
2016,8,AL,web,lenient,75,0.011,0.030
2016,8,AL,web,stringent,50,0.011,0.020
2016,8,AL,web,stringent,75,0.004,0.013
2016,8,AR,tv,lenient,50,0.053,0.085
2016,8,AR,tv,lenient,75,0.015,0.060
2016,8,AR,tv,stringent,50,0.020,0.085
2016,8,AR,tv,stringent,75,0.004,0.060
2016,8,AR,web,lenient,50,0.024,0.038
2016,8,AR,web,lenient,75,0.017,0.023
2016,8,AR,web,stringent,50,0.010,0.022
2016,8,AR,web,stringent,75,0.007,0.009
2016,8,AZ,tv,lenient,50,0.095,0.090
2016,8,AZ,tv,lenient,75,0.058,0.069
2016,8,AZ,tv,stringent,50,0.048,0.090
2016,8,AZ,tv,stringent,75,0.029,0.069
2016,8,AZ,web,lenient,50,0.023,0.031
2016,8,AZ,web,lenient,75,0.008,0.022
2016,8,AZ,web,stringent,50,0.012,0.017
2016,8,AZ,web,stringent,75,0.002,0.009
2016,8,CA,tv,lenient,50,0.098,0.057
2016,8,CA,tv,lenient,75,0.062,0.042
2016,8,CA,tv,stringent,50,0.034,0.057
2016,8,CA,tv,stringent,75,0.020,0.042
2016,8,CA,web,lenient,50,0.038,0.021
2016,8,CA,web,lenient,75,0.025,0.013
2016,8,CA,web,stringent,50,0.016,0.011
2016,8,CA,web,stringent,75,0.011,0.005
2016,8,CO,tv,lenient,50,0.083,0.073
2016,8,CO,tv,lenient,75,0.051,0.061
2016,8,CO,tv,stringent,50,0.033,0.073
2016,8,CO,tv,stringent,75,0.018,0.061
2016,8,CO,web,lenient,50,0.027,0.024
2016,8,CO,web,lenient,75,0.021,0.015
2016,8,CO,web,stringent,50,0.007,0.009
2016,8,CO,web,stringent,75,0.003,0.007
2016,8,CT,tv,lenient,50,0.097,0.107
2016,8,CT,tv,lenient,75,0.066,0.068
2016,8,CT,tv,stringent,50,0.040,0.107
2016,8,CT,tv,stringent,75,0.024,0.068
2016,8,CT,web,lenient,50,0.023,0.043
2016,8,CT,web,lenient,75,0.013,0.012
2016,8,CT,web,stringent,50,0.011,0.015
2016,8,CT,web,stringent,75,0.006,0.001
2016,8,DC,tv,lenient,50,0.217,0.011
2016,8,DC,tv,lenient,75,0.143,0.011
2016,8,DC,tv,stringent,50,0.111,0.011
2016,8,DC,tv,stringent,75,0.060,0.011
2016,8,DC,web,lenient,50,0.028,0.003
2016,8,DC,web,lenient,75,0.009,0.003
2016,8,DC,web,stringent,50,0.004,0.003
2016,8,DC,web,stringent,75,0.004,0.003
2016,8,DE,tv,lenient,50,0.100,0.074
2016,8,DE,tv,lenient,75,0.067,0.066
2016,8,DE,tv,stringent,50,0.029,0.074
2016,8,DE,tv,stringent,75,0.012,0.066
2016,8,DE,web,lenient,50,0.008,0.134
2016,8,DE,web,lenient,75,0.006,0.107
2016,8,DE,web,stringent,50,0.003,0.042
2016,8,DE,web,stringent,75,0.001,0.019
2016,8,FL,tv,lenient,50,0.099,0.089
2016,8,FL,tv,lenient,75,0.060,0.064
2016,8,FL,tv,stringent,50,0.036,0.089
